邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Brain,197,64.15700000000001,0.32567005076142136,1.136,0.102
Neural crest,71,25.959999999999997,0.3656338028169014,1.292,0.086
Brain_1_7_Target,56,18.58,0.33178571428571424,0.833,0.133
Cavity,2,0.645,0.3225,0.325,0.32
