邻居细胞,发送通道数,接收通道数,总通道数,发送总强度,接收总强度,通讯总强度,发送平均强度,接收平均强度,总平均强度
Brain,197,197,394,64.15700000000001,64.15700000000001,128.31400000000002,0.32567005076142136,0.32567005076142136,0.32567005076142136
Neural crest,71,58,129,25.959999999999997,23.078,49.038,0.3656338028169014,0.3978965517241379,0.38013953488372093
Brain_1_7_Target,56,63,119,18.58,22.879999999999995,41.459999999999994,0.33178571428571424,0.3631746031746031,0.34840336134453775
Cavity,2,2,4,0.645,0.744,1.389,0.3225,0.372,0.34725
