cell_type,cluster_id,cell_num,x,y,distance_to_target,compactness
Brain,single_cluster,594,113.7,217.6,11.7,29.96
Cavity,single_cluster,230,124.3,225.4,2.4,15.66
Cavity,target,10,124.0,223.0,0.0,0.0
Neural crest,single_cluster,66,92.8,212.1,33.1,15.75
Notochord,single_cluster,58,117.6,220.9,6.7,6.55
