cell_type,cluster_id,cell_num,x,y,distance_to_target,compactness
Brain,single_cluster,424,127.4,226.6,1.8,17.47
Cavity,single_cluster,308,122.7,231.7,6.6,13.94
Cavity,target,21,125.7,225.8,0.0,0.0
Neural crest,single_cluster,33,114.2,221.5,12.3,7.58
Notochord,single_cluster,109,116.3,223.3,9.7,10.91
