邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Notochord,23,12.09,0.5256521739130434,0.932,0.184
Neural crest,16,9.661999999999999,0.6038749999999999,1.314,0.162
Brain,5,1.7890000000000001,0.3578,0.465,0.281
Cavity_1_12_Target,3,0.645,0.215,0.215,0.215
