cell_type,cluster_id,cell_num,x,y,distance_to_target,compactness
Brain,single_cluster,442,94.9,227.3,4.1,15.32
Cavity,single_cluster,108,107.7,233.7,10.9,14.35
Neural crest,single_cluster,251,102.9,223.6,5.3,10.45
Neural crest,target,31,98.9,227.2,0.0,0.0
Notochord,single_cluster,72,108.7,233.2,11.5,6.31
