邻居细胞,发送通道数,接收通道数,总通道数,发送总强度,接收总强度,通讯总强度,发送平均强度,接收平均强度,总平均强度
Notochord,90,131,221,45.90699999999998,52.161,98.06799999999998,0.5100777777777776,0.398175572519084,0.44374660633484153
Heart,57,118,175,30.961999999999996,54.17399999999999,85.136,0.5431929824561403,0.45910169491525415,0.4864914285714285
AGM,61,127,188,29.37299999999999,47.459999999999994,76.83299999999998,0.4815245901639343,0.37370078740157475,0.4086861702127659
Neural crest,68,100,168,28.580000000000002,42.82500000000001,71.40500000000002,0.4202941176470589,0.4282500000000001,0.425029761904762
Brain,52,93,145,24.237,37.986,62.223,0.4660961538461538,0.4084516129032258,0.4291241379310345
Branchial arch_1_65_Target,44,53,97,23.625000000000004,28.622,52.247,0.5369318181818182,0.5400377358490566,0.5386288659793814
Branchial arch,55,55,110,24.543000000000003,24.543000000000003,49.086000000000006,0.4462363636363637,0.4462363636363637,0.4462363636363637
Liver,28,45,73,16.141,21.643000000000004,37.784000000000006,0.5764642857142857,0.48095555555555564,0.5175890410958905
Cavity,5,2,7,2.969,1.004,3.973,0.5938,0.502,0.5675714285714285
