邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Notochord,90,45.90699999999998,0.5100777777777776,1.384,0.106
Heart,57,30.961999999999996,0.5431929824561403,2.562,0.112
AGM,61,29.37299999999999,0.4815245901639343,1.244,0.101
Neural crest,68,28.580000000000002,0.4202941176470589,1.222,0.144
Branchial arch,55,24.543000000000003,0.4462363636363637,1.298,0.158
Brain,52,24.237,0.4660961538461538,1.299,0.117
Branchial arch_1_65_Target,44,23.625000000000004,0.5369318181818182,1.992,0.176
Liver,28,16.141,0.5764642857142857,1.321,0.197
Cavity,5,2.969,0.5938,1.041,0.221
