邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Heart,118,54.17399999999999,0.45910169491525415,2.246,0.112
Notochord,131,52.161,0.398175572519084,1.277,0.093
AGM,127,47.459999999999994,0.37370078740157475,1.444,0.116
Neural crest,100,42.82500000000001,0.4282500000000001,1.175,0.113
Brain,93,37.986,0.4084516129032258,1.235,0.095
Branchial arch_1_65_Target,53,28.622,0.5400377358490566,1.355,0.111
Branchial arch,55,24.543000000000003,0.4462363636363637,1.298,0.158
Liver,45,21.643000000000004,0.48095555555555564,1.52,0.129
Cavity,2,1.004,0.502,0.67,0.334
