邻居细胞,方向,排名,通道,目标细胞,目标细胞基因,邻居细胞基因,强度,显著性
AGM,发送,1,FGF10_FGFR2,AGM,FGF10,FGFR2,1.145,0.0
AGM,发送,2,MPZL1_MPZL1,AGM,MPZL1,MPZL1,0.771,0.006
AGM,发送,3,PDGFC_PDGFRA,AGM,PDGFC,PDGFRA,0.612,0.0
AGM,发送,4,SLIT2_ROBO1,AGM,SLIT2,ROBO1,0.572,0.0
AGM,发送,5,atRetinoicAcid_byALDH1A2_RAreceptor_RXRB,AGM,atRetinoicAcid,byALDH1A2,0.546,0.0
AGM,发送,6,atRetinoicAcid_byALDH1A2_RAreceptor_RARA,AGM,atRetinoicAcid,byALDH1A2,0.542,0.0
AGM,发送,7,atRetinoicAcid_byALDH1A2_RAreceptor_RARA_RXRA,AGM,atRetinoicAcid,byALDH1A2,0.517,0.0
AGM,发送,8,atRetinoicAcid_byALDH1A2_RAreceptor_RXRA,AGM,atRetinoicAcid,byALDH1A2,0.517,0.0
AGM,发送,9,TENM4_ADGRL2,AGM,TENM4,ADGRL2,0.514,0.01
AGM,发送,10,GJC1_GJC1,AGM,GJC1,GJC1,0.514,0.002
AGM,接收,1,FGF10_FGFR2,AGM,FGFR2,FGF10,1.145,0.0
AGM,接收,2,MPZL1_MPZL1,AGM,MPZL1,MPZL1,0.771,0.006
AGM,接收,3,PDGFC_PDGFRA,AGM,PDGFRA,PDGFC,0.612,0.0
AGM,接收,4,SLIT2_ROBO1,AGM,ROBO1,SLIT2,0.572,0.0
AGM,接收,5,atRetinoicAcid_byALDH1A2_RAreceptor_RXRB,AGM,byALDH1A2,atRetinoicAcid,0.546,0.0
AGM,接收,6,atRetinoicAcid_byALDH1A2_RAreceptor_RARA,AGM,byALDH1A2,atRetinoicAcid,0.542,0.0
AGM,接收,7,atRetinoicAcid_byALDH1A2_RAreceptor_RARA_RXRA,AGM,byALDH1A2,atRetinoicAcid,0.517,0.0
AGM,接收,8,atRetinoicAcid_byALDH1A2_RAreceptor_RXRA,AGM,byALDH1A2,atRetinoicAcid,0.517,0.0
AGM,接收,9,TENM4_ADGRL2,AGM,ADGRL2,TENM4,0.514,0.01
AGM,接收,10,GJC1_GJC1,AGM,GJC1,GJC1,0.514,0.002
AGM_1_116_Target,发送,1,FGF10_FGFR2,AGM,FGF10,FGFR2,1.25,0.001
AGM_1_116_Target,发送,2,MPZL1_MPZL1,AGM,MPZL1,MPZL1,0.847,0.005
AGM_1_116_Target,发送,3,BMPR1B_BMPR2_BMPR1A,AGM,BMPR1B,BMPR2,0.643,0.0
AGM_1_116_Target,发送,4,GJC1_GJC1,AGM,GJC1,GJC1,0.551,0.015
AGM_1_116_Target,发送,5,atRetinoicAcid_byALDH1A2_RAreceptor_RARA,AGM,atRetinoicAcid,byALDH1A2,0.548,0.0
AGM_1_116_Target,发送,6,atRetinoicAcid_byALDH1A2_RAreceptor_RXRB,AGM,atRetinoicAcid,byALDH1A2,0.539,0.0
AGM_1_116_Target,发送,7,EFNA5_EPHA7,AGM,EFNA5,EPHA7,0.513,0.008
AGM_1_116_Target,发送,8,EFNA5_EPHB2,AGM,EFNA5,EPHB2,0.513,0.003
AGM_1_116_Target,发送,9,atRetinoicAcid_byALDH1A2_RAreceptor_RARB,AGM,atRetinoicAcid,byALDH1A2,0.506,0.0
AGM_1_116_Target,发送,10,atRetinoicAcid_byALDH1A2_RAreceptor_RARB_RXRB,AGM,atRetinoicAcid,byALDH1A2,0.506,0.0
AGM_1_116_Target,接收,1,FGF10_FGFR2,AGM,FGFR2,FGF10,1.149,0.034
AGM_1_116_Target,接收,2,MPZL1_MPZL1,AGM,MPZL1,MPZL1,0.847,0.005
AGM_1_116_Target,接收,3,TENM3_ADGRL2,AGM,ADGRL2,TENM3,0.726,0.001
AGM_1_116_Target,接收,4,SLIT2_ROBO1,AGM,ROBO1,SLIT2,0.707,0.0
AGM_1_116_Target,接收,5,atRetinoicAcid_byALDH1A2_RAreceptor_RXRB,AGM,byALDH1A2,atRetinoicAcid,0.662,0.0
AGM_1_116_Target,接收,6,atRetinoicAcid_byALDH1A2_RAreceptor_RARA,AGM,byALDH1A2,atRetinoicAcid,0.658,0.0
AGM_1_116_Target,接收,7,PDGFC_PDGFRA,AGM,PDGFRA,PDGFC,0.647,0.032
AGM_1_116_Target,接收,8,atRetinoicAcid_byALDH1A2_RAreceptor_RARA_RXRA,AGM,byALDH1A2,atRetinoicAcid,0.633,0.0
AGM_1_116_Target,接收,9,atRetinoicAcid_byALDH1A2_RAreceptor_RXRA,AGM,byALDH1A2,atRetinoicAcid,0.633,0.0
AGM_1_116_Target,接收,10,NCAM1_FGFR1,AGM,FGFR1,NCAM1,0.622,0.0
Brain,发送,1,CADM1_CADM1,AGM,CADM1,CADM1,1.449,0.025
Brain,发送,2,2arachidonoylglycerol_byDAGLB_CNR1,AGM,2arachidonoylglycerol,byDAGLB,1.419,0.002
Brain,发送,3,SLIT2_ROBO2,AGM,SLIT2,ROBO2,1.331,0.006
Brain,发送,4,APLP2_PLXNA4,AGM,APLP2,PLXNA4,1.103,0.013
Brain,发送,5,APP_PLXNA4,AGM,APP,PLXNA4,1.04,0.024
Brain,发送,6,atRetinoicAcid_byALDH1A2_RAreceptor_RARA,AGM,atRetinoicAcid,byALDH1A2,1.036,0.001
Brain,发送,7,CDH2_CDH2,AGM,CDH2,CDH2,0.975,0.047
Brain,发送,8,CDH6_CDH6,AGM,CDH6,CDH6,0.899,0.021
Brain,发送,9,Glutamate_byGLS_and_SLC1A3_GRIK2,AGM,Glutamate,byGLS,0.651,0.025
Brain,发送,10,Dehydroepiandrosterone_bySTS_PPARA,AGM,Dehydroepiandrosterone,bySTS,0.487,0.003
Brain,接收,1,CADM1_CADM1,AGM,CADM1,CADM1,1.449,0.025
Brain,接收,2,CADM1_NECTIN3,AGM,NECTIN3,CADM1,1.334,0.029
Brain,接收,3,APP_FPR2,AGM,FPR2,APP,1.272,0.023
Brain,接收,4,DLL3_NOTCH2,AGM,NOTCH2,DLL3,1.239,0.002
Brain,接收,5,DLL3_NOTCH3,AGM,NOTCH3,DLL3,1.238,0.001
Brain,接收,6,SLIT2_ROBO1,AGM,ROBO1,SLIT2,1.217,0.019
Brain,接收,7,DLL3_NOTCH1,AGM,NOTCH1,DLL3,1.195,0.002
Brain,接收,8,APP_TNFRSF21,AGM,TNFRSF21,APP,1.189,0.023
Brain,接收,9,APP_SORL1,AGM,SORL1,APP,1.161,0.022
Brain,接收,10,SLIT2_ROBO2,AGM,ROBO2,SLIT2,1.005,0.027
Cavity,发送,1,atRetinoicAcid_byALDH1A2_RAreceptor_RXRA,AGM,atRetinoicAcid,byALDH1A2,0.493,0.0
Cavity,发送,2,atRetinoicAcid_byALDH1A2_RAreceptor_RXRB,AGM,atRetinoicAcid,byALDH1A2,0.482,0.0
Cavity,接收,1,COL1A1_integrin_a11b1_complex,AGM,integrin,COL1A1,0.647,0.005
Cavity,接收,2,COL1A1_integrin_a1b1_complex,AGM,integrin,COL1A1,0.647,0.007
Cavity,接收,3,TNC_integrin_a8b1_complex,AGM,integrin,TNC,0.137,0.013
Connective tissue,发送,1,PPIA_BSG,AGM,PPIA,BSG,1.246,0.0
Connective tissue,发送,2,FGF10_FGFR2,AGM,FGF10,FGFR2,1.155,0.0
Connective tissue,发送,3,MPZL1_MPZL1,AGM,MPZL1,MPZL1,0.771,0.0
Connective tissue,发送,4,PDGFC_PDGFRA,AGM,PDGFC,PDGFRA,0.686,0.0
Connective tissue,发送,5,LRFN4_PTPRF,AGM,LRFN4,PTPRF,0.667,0.001
Connective tissue,发送,6,EFNA5_EPHA3,AGM,EFNA5,EPHA3,0.633,0.0
Connective tissue,发送,7,atRetinoicAcid_byALDH1A2_RAreceptor_RXRB,AGM,atRetinoicAcid,byALDH1A2,0.574,0.0
