邻居细胞,发送通道数,接收通道数,总通道数,发送总强度,接收总强度,通讯总强度,发送平均强度,接收平均强度,总平均强度
Sclerotome,124,108,232,53.97799999999998,45.83700000000003,99.81500000000001,0.43530645161290304,0.42441666666666694,0.4302370689655173
AGM,101,72,173,39.51100000000002,27.736000000000004,67.24700000000001,0.3911980198019804,0.3852222222222223,0.3887109826589596
Connective tissue,21,86,107,12.045000000000002,49.863,61.908,0.5735714285714286,0.5798023255813953,0.5785794392523365
Dermomyotome,59,59,118,29.79,29.79,59.58,0.5049152542372881,0.5049152542372881,0.5049152542372881
Dermomyotome_1_104_Target,74,46,120,30.356000000000005,26.579000000000004,56.93500000000001,0.4102162162162163,0.577804347826087,0.4744583333333334
Mesenchyme,39,84,123,19.810000000000002,29.028,48.838,0.507948717948718,0.34557142857142853,0.3970569105691057
Liver,53,51,104,25.963999999999995,15.276,41.239999999999995,0.4898867924528301,0.2995294117647059,0.3965384615384615
Brain,15,17,32,12.799999999999999,15.880999999999998,28.680999999999997,0.8533333333333333,0.9341764705882352,0.8962812499999999
