邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Connective tissue,86,49.863,0.5798023255813953,1.901,0.183
Sclerotome,108,45.83700000000003,0.42441666666666694,1.705,0.103
Dermomyotome,59,29.79,0.5049152542372881,1.68,0.12
Mesenchyme,84,29.028,0.34557142857142853,1.391,0.107
AGM,72,27.736000000000004,0.3852222222222223,1.176,0.1
Dermomyotome_1_104_Target,46,26.579000000000004,0.577804347826087,1.672,0.12
Brain,17,15.880999999999998,0.9341764705882352,1.712,0.433
Liver,51,15.276,0.2995294117647059,0.89,0.094
