邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Sclerotome,124,53.97799999999998,0.43530645161290304,1.784,0.148
AGM,101,39.51100000000002,0.3911980198019804,1.689,0.093
Dermomyotome_1_104_Target,74,30.356000000000005,0.4102162162162163,1.407,0.151
Dermomyotome,59,29.79,0.5049152542372881,1.68,0.12
Liver,53,25.963999999999995,0.4898867924528301,1.511,0.092
Mesenchyme,39,19.810000000000002,0.507948717948718,1.648,0.179
Brain,15,12.799999999999999,0.8533333333333333,1.712,0.433
Connective tissue,21,12.045000000000002,0.5735714285714286,2.005,0.227
