邻居细胞,方向,排名,通道,目标细胞,目标细胞基因,邻居细胞基因,强度,显著性
AGM,发送,1,NPPA_NPR1,Cavity,NPPA,NPR1,0.554,0.0
AGM,发送,2,COL1A1_integrin_a1b1_complex,Cavity,COL1A1,integrin,0.502,0.0
AGM,发送,3,COL1A1_integrin_a11b1_complex,Cavity,COL1A1,integrin,0.498,0.0
AGM,发送,4,LRFN4_PTPRD,Cavity,LRFN4,PTPRD,0.459,0.002
AGM,发送,5,WNT5A_SFRP1,Cavity,WNT5A,SFRP1,0.417,0.041
AGM,发送,6,WNT2_SFRP1,Cavity,WNT2,SFRP1,0.404,0.0
AGM,发送,7,PDGFA_PDGFRA,Cavity,PDGFA,PDGFRA,0.394,0.0
AGM,发送,8,WNT2_SFRP2,Cavity,WNT2,SFRP2,0.212,0.01
AGM,发送,9,TNC_integrin_a8b1_complex,Cavity,TNC,integrin,0.203,0.0
AGM,发送,10,WNT2_FZD4_LRP5,Cavity,WNT2,FZD4,0.169,0.004
AGM,接收,1,atRetinoicAcid_byALDH1A2_RAreceptor_RXRB,Cavity,byALDH1A2,atRetinoicAcid,0.486,0.0
AGM,接收,2,atRetinoicAcid_byALDH1A2_RAreceptor_RXRA,Cavity,byALDH1A2,atRetinoicAcid,0.467,0.0
AGM,接收,3,EFNA5_EPHA3,Cavity,EPHA3,EFNA5,0.402,0.018
AGM,接收,4,RSPO1_LGR4,Cavity,LGR4,RSPO1,0.223,0.034
Brain,发送,1,COL3A1_ADGRG1,Cavity,COL3A1,ADGRG1,0.853,0.007
Brain,发送,2,COL1A1_integrin_a1b1_complex,Cavity,COL1A1,integrin,0.549,0.0
Brain,发送,3,FLRT3_ADGRL2,Cavity,FLRT3,ADGRL2,0.537,0.018
Brain,发送,4,COL1A1_integrin_a11b1_complex,Cavity,COL1A1,integrin,0.509,0.0
Brain,发送,5,PTN_PTPRZ1,Cavity,PTN,PTPRZ1,0.471,0.0
Brain,发送,6,WNT5A_SFRP1,Cavity,WNT5A,SFRP1,0.445,0.033
Brain,发送,7,TGM2_ADGRG1,Cavity,TGM2,ADGRG1,0.442,0.0
Brain,发送,8,WNT2_SFRP1,Cavity,WNT2,SFRP1,0.432,0.0
Brain,发送,9,WNT2_SFRP2,Cavity,WNT2,SFRP2,0.272,0.001
Brain,发送,10,WNT2_FZD3_LRP5,Cavity,WNT2,FZD3,0.252,0.001
Brain,接收,1,DLK1_NOTCH1,Cavity,NOTCH1,DLK1,0.968,0.031
Brain,接收,2,DLK1_NOTCH2,Cavity,NOTCH2,DLK1,0.954,0.048
Brain,接收,3,EFNA5_EPHB2,Cavity,EPHB2,EFNA5,0.456,0.031
Brain,接收,4,EFNA5_EPHA3,Cavity,EPHA3,EFNA5,0.455,0.006
Brain,接收,5,WNT7B_SFRP1,Cavity,SFRP1,WNT7B,0.401,0.0
Brain,接收,6,WNT7B_FZD2_LRP5,Cavity,FZD2,WNT7B,0.34,0.0
Brain,接收,7,WNT7B_FZD3_LRP5,Cavity,FZD3,WNT7B,0.34,0.0
Brain,接收,8,WNT7B_SFRP2,Cavity,SFRP2,WNT7B,0.339,0.0
Brain,接收,9,WNT7B_FZD7_LRP5,Cavity,FZD7,WNT7B,0.336,0.0
