邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Heart,19,11.501999999999997,0.6053684210526314,1.636,0.306
Sclerotome,11,4.873,0.443,0.636,0.215
Dermomyotome,7,4.364,0.6234285714285714,1.075,0.236
Branchial arch,5,2.176,0.43520000000000003,0.484,0.383
Neural crest,2,0.766,0.383,0.419,0.347
Mesenchyme,2,0.7250000000000001,0.36250000000000004,0.4,0.325
Brain,1,0.244,0.244,0.244,0.244
