cell_type,cluster_id,cell_num,x,y,distance_to_target,compactness
Brain,single_cluster,718,106.9,227.4,13.9,33.91
Branchial arch,single_cluster,82,115.1,200.3,15.8,6.2
Cavity,target,19,106.4,213.5,0.0,0.0
Dermomyotome,single_cluster,3,149.7,173.3,59.0,1.14
Heart,single_cluster,90,112.8,189.9,24.5,5.09
Mesenchyme,single_cluster,73,153.8,178.6,58.8,7.17
Neural crest,single_cluster,340,103.9,203.9,10.0,21.4
Sclerotome,single_cluster,56,148.4,179.3,54.2,5.89
