邻居细胞,方向,排名,通道,目标细胞,目标细胞基因,邻居细胞基因,强度,显著性
AGM,发送,1,NPPA_NPR1,Cavity,NPPA,NPR1,0.456,0.0
AGM,发送,2,WNT2_SFRP1,Cavity,WNT2,SFRP1,0.399,0.0
AGM,发送,3,THBS1_integrin_a3b1_complex,Cavity,THBS1,integrin,0.219,0.031
AGM,发送,4,WNT2_FZD4_LRP6,Cavity,WNT2,FZD4,0.198,0.011
AGM,发送,5,TGM2_ADGRG1,Cavity,TGM2,ADGRG1,0.196,0.005
AGM,发送,6,WNT2_FZD4_LRP5,Cavity,WNT2,FZD4,0.195,0.015
AGM,接收,1,COL3A1_ADGRG1,Cavity,ADGRG1,COL3A1,0.775,0.006
AGM,接收,2,atRetinoicAcid_byALDH1A2_RAreceptor_RXRB,Cavity,byALDH1A2,atRetinoicAcid,0.545,0.0
AGM,接收,3,EFNA5_EPHB2,Cavity,EPHB2,EFNA5,0.371,0.019
Branchial arch,发送,1,TENM4_ADGRL2,Cavity,TENM4,ADGRL2,0.525,0.007
Branchial arch,发送,2,IGF1_IGF1R,Cavity,IGF1,IGF1R,0.493,0.036
Branchial arch,发送,3,IGF1_IGF1R_enhancerComGPC3,Cavity,IGF1,IGF1R,0.493,0.036
Branchial arch,发送,4,COL1A1_integrin_a11b1_complex,Cavity,COL1A1,integrin,0.488,0.046
Branchial arch,发送,5,NPPA_NPR1,Cavity,NPPA,NPR1,0.474,0.0
Branchial arch,发送,6,BMP4_BMPR1A_BMPR2,Cavity,BMP4,BMPR1A,0.467,0.009
Branchial arch,发送,7,FLRT2_ADGRL1,Cavity,FLRT2,ADGRL1,0.364,0.0
Branchial arch,发送,8,TENM4_ADGRL1,Cavity,TENM4,ADGRL1,0.363,0.013
Branchial arch,发送,9,EFNB3_EPHA4,Cavity,EFNB3,EPHA4,0.348,0.014
Branchial arch,发送,10,TENM4_FLRT3_complex_ADGRL1,Cavity,TENM4,FLRT3,0.342,0.04
Branchial arch,接收,1,APP_TNFRSF21,Cavity,TNFRSF21,APP,0.547,0.001
Branchial arch,接收,2,TENM3_ADGRL1,Cavity,ADGRL1,TENM3,0.451,0.002
Branchial arch,接收,3,BMP4_BMR1A_ACR2A,Cavity,BMR1A,BMP4,0.419,0.0
Branchial arch,接收,4,EFNA5_EPHB2,Cavity,EPHB2,EFNA5,0.388,0.027
Branchial arch,接收,5,EFNB2_EPHB2,Cavity,EPHB2,EFNB2,0.374,0.0
Branchial arch,接收,6,TF_TFRC,Cavity,TFRC,TF,0.336,0.003
Branchial arch,接收,7,TGFB2_TGFBR3,Cavity,TGFBR3,TGFB2,0.323,0.039
Branchial arch,接收,8,JAG1_NOTCH1,Cavity,NOTCH1,JAG1,0.306,0.0
Branchial arch,接收,9,JAG1_NOTCH2,Cavity,NOTCH2,JAG1,0.285,0.019
Branchial arch,接收,10,NRXN3_ADGRL1,Cavity,ADGRL1,NRXN3,0.261,0.026
Cavity,发送,1,TGM2_ADGRG1,Cavity,TGM2,ADGRG1,0.204,0.001
Cavity,接收,1,TGM2_ADGRG1,Cavity,ADGRG1,TGM2,0.204,0.001
Connective tissue,发送,1,PDGFC_PDGFRA,Cavity,PDGFC,PDGFRA,0.503,0.05
Connective tissue,发送,2,WNT2_SFRP1,Cavity,WNT2,SFRP1,0.491,0.0
Connective tissue,发送,3,WNT5A_SFRP1,Cavity,WNT5A,SFRP1,0.49,0.0
Connective tissue,发送,4,PDGFA_PDGFRA,Cavity,PDGFA,PDGFRA,0.48,0.0
Connective tissue,发送,5,EFNA5_EPHA3,Cavity,EFNA5,EPHA3,0.42,0.009
Connective tissue,发送,6,EFNA4_EPHA3,Cavity,EFNA4,EPHA3,0.36,0.0
Connective tissue,发送,7,WNT5A_ROR1,Cavity,WNT5A,ROR1,0.271,0.038
Connective tissue,接收,1,DLK1_NOTCH1,Cavity,NOTCH1,DLK1,1.395,0.0
Connective tissue,接收,2,DLK1_NOTCH2,Cavity,NOTCH2,DLK1,1.374,0.0
Connective tissue,接收,3,COL3A1_ADGRG1,Cavity,ADGRG1,COL3A1,1.191,0.0
Connective tissue,接收,4,APP_FPR2,Cavity,FPR2,APP,0.624,0.0
Connective tissue,接收,5,APP_TNFRSF21,Cavity,TNFRSF21,APP,0.596,0.0
Connective tissue,接收,6,WNT2_SFRP1,Cavity,SFRP1,WNT2,0.387,0.004
Connective tissue,接收,7,WNT2_FZD7_LRP5,Cavity,FZD7,WNT2,0.315,0.0
Connective tissue,接收,8,WNT2_FZD2_LRP5,Cavity,FZD2,WNT2,0.315,0.0
Connective tissue,接收,9,WNT2_FZD3_LRP5,Cavity,FZD3,WNT2,0.315,0.0
Connective tissue,接收,10,WNT2_SFRP2,Cavity,SFRP2,WNT2,0.314,0.0
Dermomyotome,发送,1,CADM1_CADM1,Cavity,CADM1,CADM1,0.726,0.0
Dermomyotome,发送,2,NECTIN2_NECTIN3,Cavity,NECTIN2,NECTIN3,0.498,0.005
Dermomyotome,发送,3,TNC_integrin_a9b1_complex,Cavity,TNC,integrin,0.355,0.001
Dermomyotome,发送,4,EFNA4_EPHA3,Cavity,EFNA4,EPHA3,0.319,0.003
Dermomyotome,发送,5,WNT2_FZD1_LRP5,Cavity,WNT2,FZD1,0.239,0.024
