邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Notochord,30,15.301,0.5100333333333333,0.963,0.145
Neural crest,39,13.933,0.35725641025641025,0.848,0.185
Brain,19,8.011000000000001,0.42163157894736847,0.648,0.198
Cavity_1_49_Target,0,0.0,0.0,0.0,0.0
