邻居细胞,发送通道数,接收通道数,总通道数,发送总强度,接收总强度,通讯总强度,发送平均强度,接收平均强度,总平均强度
Notochord,30,31,61,15.301,15.524000000000003,30.825000000000003,0.5100333333333333,0.5007741935483871,0.5053278688524591
Neural crest,39,19,58,13.933,10.157,24.09,0.35725641025641025,0.534578947368421,0.4153448275862069
Brain,19,10,29,8.011000000000001,4.339,12.350000000000001,0.42163157894736847,0.43390000000000006,0.4258620689655173
Cavity_1_49_Target,0,1,1,0.0,0.185,0.185,0.0,0.185,0.185
