邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Notochord,31,15.524000000000003,0.5007741935483871,0.944,0.189
Neural crest,19,10.157,0.534578947368421,1.36,0.172
Brain,10,4.339,0.43390000000000006,0.64,0.286
Cavity_1_49_Target,1,0.185,0.185,0.185,0.185
