邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Neural crest,97,40.13500000000001,0.41376288659793825,1.262,0.13
Brain,97,39.980000000000004,0.4121649484536083,1.382,0.08
Branchial arch,50,36.57,0.7314,1.658,0.23
Brain_1_0_Target,31,18.486,0.5963225806451613,1.079,0.127
Cavity,4,2.48,0.62,0.981,0.301
