邻居细胞,发送通道数,接收通道数,总通道数,发送总强度,接收总强度,通讯总强度,发送平均强度,接收平均强度,总平均强度
Brain,97,97,194,39.980000000000004,39.980000000000004,79.96000000000001,0.4121649484536083,0.4121649484536083,0.4121649484536083
Neural crest,113,97,210,37.35200000000001,40.13500000000001,77.48700000000002,0.33054867256637177,0.41376288659793825,0.3689857142857144
Branchial arch,43,50,93,26.263,36.57,62.833,0.6107674418604652,0.7314,0.6756236559139784
Brain_1_0_Target,14,31,45,6.752,18.486,25.238,0.48228571428571426,0.5963225806451613,0.5608444444444445
Cavity,11,4,15,4.042000000000001,2.48,6.522,0.36745454545454553,0.62,0.4348
