邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Brain,97,39.980000000000004,0.4121649484536083,1.382,0.08
Neural crest,113,37.35200000000001,0.33054867256637177,1.165,0.097
Branchial arch,43,26.263,0.6107674418604652,1.455,0.174
Brain_1_0_Target,14,6.752,0.48228571428571426,0.85,0.253
Cavity,11,4.042000000000001,0.36745454545454553,0.579,0.105
