邻居细胞,发送通道数,接收通道数,总通道数,发送总强度,接收总强度,通讯总强度,发送平均强度,接收平均强度,总平均强度
Connective tissue,151,151,302,55.05800000000002,55.05800000000002,110.11600000000004,0.3646225165562915,0.3646225165562915,0.3646225165562915
Heart,128,124,252,57.03500000000001,49.133,106.168,0.4455859375000001,0.39623387096774193,0.42130158730158734
Liver,140,89,229,55.406999999999975,43.68399999999998,99.09099999999995,0.3957642857142855,0.4908314606741571,0.4327117903930129
AGM,177,106,283,55.97199999999999,38.655,94.62699999999998,0.3162259887005649,0.3646698113207547,0.33437102473498226
Connective tissue_1_122_Target,109,124,233,44.565000000000005,48.194999999999986,92.75999999999999,0.4088532110091744,0.38866935483870957,0.3981115879828326
Dermomyotome,91,83,174,35.756999999999984,35.315999999999995,71.07299999999998,0.39293406593406577,0.42549397590361443,0.4084655172413792
Mesenchyme,55,57,112,33.443999999999996,29.931,63.375,0.6080727272727272,0.5251052631578947,0.5658482142857143
Cavity,15,10,25,8.49,4.440999999999999,12.931,0.5660000000000001,0.4440999999999999,0.5172399999999999
