邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Connective tissue,151,55.05800000000002,0.3646225165562915,1.88,0.094
Heart,124,49.133,0.39623387096774193,2.116,0.101
Connective tissue_1_122_Target,124,48.194999999999986,0.38866935483870957,1.949,0.096
Liver,89,43.68399999999998,0.4908314606741571,1.903,0.127
AGM,106,38.655,0.3646698113207547,1.157,0.114
Dermomyotome,83,35.315999999999995,0.42549397590361443,1.709,0.132
Mesenchyme,57,29.931,0.5251052631578947,2.18,0.16
Cavity,10,4.440999999999999,0.4440999999999999,0.614,0.183
