邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Heart,128,57.03500000000001,0.4455859375000001,2.522,0.114
AGM,177,55.97199999999999,0.3162259887005649,1.73,0.089
Liver,140,55.406999999999975,0.3957642857142855,1.94,0.09
Connective tissue,151,55.05800000000002,0.3646225165562915,1.88,0.094
Connective tissue_1_122_Target,109,44.565000000000005,0.4088532110091744,1.989,0.091
Dermomyotome,91,35.756999999999984,0.39293406593406577,1.673,0.092
Mesenchyme,55,33.443999999999996,0.6080727272727272,1.674,0.156
Cavity,15,8.49,0.5660000000000001,1.382,0.238
