邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Notochord,130,60.779,0.46753076923076925,1.098,0.121
Notochord_1_52_Target,113,53.22600000000002,0.47102654867256655,1.095,0.111
Neural crest,116,45.619000000000014,0.39326724137931046,1.054,0.107
Brain,91,40.609,0.4462527472527473,1.11,0.136
Branchial arch,66,33.74300000000001,0.5112575757575759,1.223,0.156
Cavity,33,16.946,0.5135151515151516,0.825,0.159
