邻居细胞,发送通道数,接收通道数,总通道数,发送总强度,接收总强度,通讯总强度,发送平均强度,接收平均强度,总平均强度
Notochord,130,130,260,60.779,60.779,121.558,0.46753076923076925,0.46753076923076925,0.46753076923076925
Notochord_1_52_Target,113,134,247,53.22600000000002,62.72200000000001,115.94800000000004,0.47102654867256655,0.4680746268656717,0.46942510121457504
Neural crest,116,149,265,45.619000000000014,61.05399999999998,106.673,0.39326724137931046,0.40975838926174485,0.40253962264150944
Brain,91,104,195,40.609,46.08500000000001,86.69400000000002,0.4462527472527473,0.4431250000000001,0.44458461538461547
Branchial arch,66,88,154,33.74300000000001,47.842999999999996,81.58600000000001,0.5112575757575759,0.5436704545454545,0.5297792207792209
Cavity,33,44,77,16.946,20.166000000000007,37.11200000000001,0.5135151515151516,0.458318181818182,0.4819740259740261
