邻居细胞,发送通道数,接收通道数,总通道数,发送总强度,接收总强度,通讯总强度,发送平均强度,接收平均强度,总平均强度
Connective tissue,35,143,178,18.232,63.84600000000002,82.07800000000002,0.5209142857142857,0.4464755244755246,0.4611123595505619
Sclerotome,103,79,182,38.531,30.886000000000003,69.417,0.3740873786407767,0.39096202531645574,0.3814120879120879
AGM,71,42,113,24.042999999999992,15.747999999999996,39.79099999999999,0.3386338028169013,0.37495238095238087,0.3521327433628318
Dermomyotome,54,40,94,17.755999999999997,20.551000000000005,38.307,0.3288148148148147,0.5137750000000001,0.4075212765957447
Liver,23,20,43,15.197,11.053999999999998,26.250999999999998,0.6607391304347826,0.5527,0.6104883720930232
Mesenchyme_1_111_Target,18,20,38,7.454999999999999,10.361999999999998,17.816999999999997,0.4141666666666666,0.5180999999999999,0.4688684210526315
Mesenchyme,20,20,40,8.158,8.158,16.316,0.4079,0.4079,0.4079
