邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Sclerotome,103,38.531,0.3740873786407767,1.728,0.119
AGM,71,24.042999999999992,0.3386338028169013,1.637,0.13
Connective tissue,35,18.232,0.5209142857142857,2.034,0.177
Dermomyotome,54,17.755999999999997,0.3288148148148147,1.053,0.149
Liver,23,15.197,0.6607391304347826,1.81,0.238
Mesenchyme,20,8.158,0.4079,1.176,0.113
Mesenchyme_1_111_Target,18,7.454999999999999,0.4141666666666666,1.159,0.166
