邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Dermomyotome,43,22.979000000000003,0.5343953488372094,1.745,0.159
Neural crest,45,21.482,0.4773777777777778,1.182,0.128
Sclerotome,44,20.901,0.47502272727272726,1.041,0.158
Brain,32,8.966,0.2801875,0.614,0.127
Mesenchyme,15,7.972999999999999,0.5315333333333333,1.257,0.184
Mesenchyme_1_109_Target,15,5.396000000000001,0.3597333333333334,0.869,0.177
AGM,11,3.463,0.31481818181818183,0.456,0.128
Cavity,0,0.0,0.0,0.0,0.0
