邻居细胞,方向,排名,通道,目标细胞,目标细胞基因,邻居细胞基因,强度,显著性
AGM,发送,1,EFNB3_EPHB3,Cavity,EFNB3,EPHB3,0.943,0.037
AGM,接收,1,ANXA1_FPR2,Cavity,FPR2,ANXA1,0.883,0.005
AGM,接收,2,F2_F2R,Cavity,F2R,F2,0.558,0.008
AGM,接收,3,BDNF_SORT1,Cavity,SORT1,BDNF,0.417,0.046
Branchial arch,发送,1,SLIT2_ROBO1,Cavity,SLIT2,ROBO1,0.537,0.003
Branchial arch,发送,2,EFNB3_EPHA4,Cavity,EFNB3,EPHA4,0.418,0.029
Branchial arch,发送,3,SLIT2_ROBO2,Cavity,SLIT2,ROBO2,0.361,0.008
Branchial arch,接收,1,IGF2_IGF2R,Cavity,IGF2R,IGF2,1.618,0.0
Branchial arch,接收,2,IGF2_IGF1R,Cavity,IGF1R,IGF2,1.607,0.0
Branchial arch,接收,3,DLK1_NOTCH2,Cavity,NOTCH2,DLK1,1.271,0.0
Branchial arch,接收,4,DLK1_NOTCH1,Cavity,NOTCH1,DLK1,1.251,0.0
Branchial arch,接收,5,APP_FPR2,Cavity,FPR2,APP,0.634,0.017
Branchial arch,接收,6,Cholesterol_byLIPA_RORA,Cavity,byLIPA,Cholesterol,0.263,0.046
Connective tissue,发送,1,EFNA5_EPHA3,Cavity,EFNA5,EPHA3,0.706,0.0
Connective tissue,发送,2,PDGFC_PDGFRA,Cavity,PDGFC,PDGFRA,0.607,0.0
Connective tissue,接收,1,IGF2_IGF2R,Cavity,IGF2R,IGF2,1.501,0.028
Connective tissue,接收,2,IGF2_IGF1R,Cavity,IGF1R,IGF2,1.49,0.003
Connective tissue,接收,3,DLK1_NOTCH2,Cavity,NOTCH2,DLK1,1.432,0.0
Connective tissue,接收,4,DLK1_NOTCH1,Cavity,NOTCH1,DLK1,1.412,0.0
Connective tissue,接收,5,FLRT3_ADGRL2,Cavity,ADGRL2,FLRT3,0.656,0.0
Connective tissue,接收,6,WNT2_SFRP1,Cavity,SFRP1,WNT2,0.448,0.0
Connective tissue,接收,7,WNT2_SFRP2,Cavity,SFRP2,WNT2,0.418,0.0
Dermomyotome,发送,1,CADM1_CADM1,Cavity,CADM1,CADM1,0.763,0.015
Dermomyotome,接收,1,IGF2_IGF2R,Cavity,IGF2R,IGF2,1.48,0.01
Dermomyotome,接收,2,IGF2_IGF1R,Cavity,IGF1R,IGF2,1.469,0.0
Dermomyotome,接收,3,DLK1_NOTCH2,Cavity,NOTCH2,DLK1,1.27,0.0
Dermomyotome,接收,4,DLK1_NOTCH1,Cavity,NOTCH1,DLK1,1.25,0.0
Dermomyotome,接收,5,CADM1_CADM1,Cavity,CADM1,CADM1,0.763,0.015
Dermomyotome,接收,6,CADM1_NECTIN3,Cavity,NECTIN3,CADM1,0.742,0.001
Dermomyotome,接收,7,NTN1_UNC5C,Cavity,UNC5C,NTN1,0.549,0.0
Heart,发送,1,IGF2_IGF2R,Cavity,IGF2,IGF2R,1.761,0.0
Heart,发送,2,PPIA_BSG,Cavity,PPIA,BSG,1.156,0.015
Heart,发送,3,COL18A1_integrin_a1b1_complex,Cavity,COL18A1,integrin,0.807,0.002
Heart,发送,4,CDH2_CDH2,Cavity,CDH2,CDH2,0.649,0.006
Heart,发送,5,COL4A1_integrin_a1b1_complex,Cavity,COL4A1,integrin,0.601,0.012
Heart,发送,6,COL1A2_integrin_a1b1_complex,Cavity,COL1A2,integrin,0.597,0.0
Heart,发送,7,COL1A1_integrin_a1b1_complex,Cavity,COL1A1,integrin,0.567,0.0
Heart,发送,8,LAMC1_integrin_a6b1_complex,Cavity,LAMC1,integrin,0.567,0.0
Heart,发送,9,COL4A2_integrin_a1b1_complex,Cavity,COL4A2,integrin,0.509,0.0
Heart,发送,10,COL19A1_integrin_a1b1_complex,Cavity,COL19A1,integrin,0.484,0.0
Heart,接收,1,IGF2_IGF2R,Cavity,IGF2R,IGF2,1.903,0.0
Heart,接收,2,IGF2_IGF1R,Cavity,IGF1R,IGF2,1.892,0.0
Heart,接收,3,CDH2_CDH2,Cavity,CDH2,CDH2,0.649,0.006
Heart,接收,4,APP_FPR2,Cavity,FPR2,APP,0.63,0.006
Heart,接收,5,WNT5A_SFRP1,Cavity,SFRP1,WNT5A,0.442,0.0
Heart,接收,6,WNT5A_SFRP2,Cavity,SFRP2,WNT5A,0.411,0.001
Heart,接收,7,SEMA3C_NRP2,Cavity,NRP2,SEMA3C,0.369,0.0
Mesenchyme,接收,1,IGF2_IGF1R,Cavity,IGF1R,IGF2,1.366,0.024
Mesenchyme,接收,2,DLK1_NOTCH2,Cavity,NOTCH2,DLK1,1.184,0.0
Mesenchyme,接收,3,DLK1_NOTCH1,Cavity,NOTCH1,DLK1,1.164,0.0
