邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Heart,16,9.97,0.623125,1.761,0.31
Branchial arch,3,1.3159999999999998,0.4386666666666666,0.537,0.361
Connective tissue,2,1.313,0.6565,0.706,0.607
AGM,1,0.943,0.943,0.943,0.943
Dermomyotome,1,0.763,0.763,0.763,0.763
Mesenchyme,0,0.0,0.0,0.0,0.0
