邻居细胞,发送通道数,接收通道数,总通道数,发送总强度,接收总强度,通讯总强度,发送平均强度,接收平均强度,总平均强度
Connective tissue,174,174,348,69.91800000000005,69.91800000000005,139.8360000000001,0.40182758620689685,0.40182758620689685,0.40182758620689685
Mesenchyme,58,95,153,31.043,33.08300000000001,64.126,0.5352241379310345,0.348242105263158,0.419124183006536
Dermomyotome,45,62,107,23.544999999999998,24.239,47.784,0.5232222222222221,0.39095161290322583,0.44657943925233645
Connective tissue_1_127_Target,20,24,44,16.238,20.897000000000002,37.135000000000005,0.8119,0.8707083333333334,0.8439772727272729
AGM,24,21,45,10.800999999999998,10.975999999999999,21.776999999999997,0.4500416666666666,0.5226666666666666,0.48393333333333327
Cavity,4,2,6,0.833,0.6739999999999999,1.507,0.20825,0.33699999999999997,0.25116666666666665
