邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Neural crest,86,40.93000000000001,0.4759302325581396,1.675,0.123
Sclerotome,80,34.966,0.437075,1.661,0.158
Dermomyotome,43,23.869999999999997,0.5551162790697673,1.64,0.113
Brain,33,14.595999999999997,0.4423030303030302,1.278,0.123
Mesenchyme,22,8.697,0.3953181818181818,1.163,0.164
Mesenchyme_1_94_Target,4,2.589,0.64725,1.25,0.326
