邻居细胞,方向,排名,通道,目标细胞,目标细胞基因,邻居细胞基因,强度,显著性
Brain,发送,1,MDK_PTPRZ1,Mesenchyme,MDK,PTPRZ1,1.278,0.0
Brain,发送,2,DLK1_NOTCH1,Mesenchyme,DLK1,NOTCH1,1.2,0.0
Brain,发送,3,COL3A1_ADGRG1,Mesenchyme,COL3A1,ADGRG1,1.101,0.0
Brain,发送,4,DLK1_NOTCH3,Mesenchyme,DLK1,NOTCH3,1.078,0.0
Brain,发送,5,COL18A1_integrin_a1b1_complex,Mesenchyme,COL18A1,integrin,0.833,0.03
Brain,发送,6,LRFN4_PTPRF,Mesenchyme,LRFN4,PTPRF,0.731,0.008
Brain,发送,7,NCAM1_AGRN,Mesenchyme,NCAM1,AGRN,0.592,0.005
Brain,发送,8,JAM3_JAM3,Mesenchyme,JAM3,JAM3,0.528,0.039
Brain,发送,9,NTN1_DCC,Mesenchyme,NTN1,DCC,0.503,0.009
Brain,发送,10,PTN_PTPRZ1,Mesenchyme,PTN,PTPRZ1,0.457,0.0
Brain,接收,1,AGRN_PTPRS,Mesenchyme,PTPRS,AGRN,0.727,0.001
Brain,接收,2,LRRC4B_PTPRF,Mesenchyme,PTPRF,LRRC4B,0.594,0.008
Brain,接收,3,JAM3_JAM3,Mesenchyme,JAM3,JAM3,0.528,0.039
Brain,接收,4,EFNB3_EPHB4,Mesenchyme,EPHB4,EFNB3,0.453,0.027
Brain,接收,5,NRXN2_DAG1,Mesenchyme,DAG1,NRXN2,0.447,0.003
Brain,接收,6,EFNB3_EPHB3,Mesenchyme,EPHB3,EFNB3,0.428,0.023
Brain,接收,7,DLL3_NOTCH2,Mesenchyme,NOTCH2,DLL3,0.392,0.0
Brain,接收,8,VTN_integrin_aVb1_complex,Mesenchyme,integrin,VTN,0.372,0.005
Brain,接收,9,LRRC4B_PTPRS,Mesenchyme,PTPRS,LRRC4B,0.364,0.006
Brain,接收,10,WNT5A_SFRP1,Mesenchyme,SFRP1,WNT5A,0.358,0.021
Dermomyotome,发送,1,IGF2_IGF2R,Mesenchyme,IGF2,IGF2R,1.64,0.044
Dermomyotome,发送,2,IGF2_IGF1R,Mesenchyme,IGF2,IGF1R,1.62,0.0
Dermomyotome,发送,3,DLK1_NOTCH2,Mesenchyme,DLK1,NOTCH2,1.221,0.0
Dermomyotome,发送,4,PPIA_BSG,Mesenchyme,PPIA,BSG,1.139,0.014
Dermomyotome,发送,5,DLK1_NOTCH1,Mesenchyme,DLK1,NOTCH1,1.092,0.033
Dermomyotome,发送,6,DLK1_NOTCH3,Mesenchyme,DLK1,NOTCH3,1.077,0.0
Dermomyotome,发送,7,CADM1_CADM1,Mesenchyme,CADM1,CADM1,1.056,0.0
Dermomyotome,发送,8,CADM1_NECTIN3,Mesenchyme,CADM1,NECTIN3,0.883,0.001
Dermomyotome,发送,9,NECTIN2_NECTIN3,Mesenchyme,NECTIN2,NECTIN3,0.813,0.0
Dermomyotome,发送,10,FN1_integrin_a3b1_complex,Mesenchyme,FN1,integrin,0.797,0.002
Dermomyotome,接收,1,IGF2_IGF2R,Mesenchyme,IGF2R,IGF2,1.817,0.0
Dermomyotome,接收,2,IGF2_IGF1R,Mesenchyme,IGF1R,IGF2,1.684,0.0
Dermomyotome,接收,3,PPIA_BSG,Mesenchyme,BSG,PPIA,1.218,0.0
Dermomyotome,接收,4,DLK1_NOTCH2,Mesenchyme,NOTCH2,DLK1,1.151,0.012
Dermomyotome,接收,5,FGF2_FGFR2,Mesenchyme,FGFR2,FGF2,1.095,0.029
Dermomyotome,接收,6,DLK1_NOTCH1,Mesenchyme,NOTCH1,DLK1,1.093,0.043
Dermomyotome,接收,7,DLK1_NOTCH3,Mesenchyme,NOTCH3,DLK1,1.07,0.002
Dermomyotome,接收,8,CADM1_CADM1,Mesenchyme,CADM1,CADM1,1.056,0.0
Dermomyotome,接收,9,CADM1_NECTIN3,Mesenchyme,NECTIN3,CADM1,0.946,0.0
Dermomyotome,接收,10,PDGFC_PDGFRA,Mesenchyme,PDGFRA,PDGFC,0.928,0.0
Mesenchyme,发送,1,PPIA_BSG,Mesenchyme,PPIA,BSG,1.163,0.0
Mesenchyme,发送,2,DLK1_NOTCH2,Mesenchyme,DLK1,NOTCH2,1.15,0.0
Mesenchyme,发送,3,DLK1_NOTCH1,Mesenchyme,DLK1,NOTCH1,1.092,0.0
Mesenchyme,发送,4,DLK1_NOTCH3,Mesenchyme,DLK1,NOTCH3,1.068,0.0
Mesenchyme,发送,5,PDGFA_PDGFRA,Mesenchyme,PDGFA,PDGFRA,0.442,0.027
Mesenchyme,发送,6,WNT6_SFRP1,Mesenchyme,WNT6,SFRP1,0.325,0.0
Mesenchyme,发送,7,WNT6_SFRP2,Mesenchyme,WNT6,SFRP2,0.284,0.029
Mesenchyme,发送,8,IGFBP3_TMEM219,Mesenchyme,IGFBP3,TMEM219,0.284,0.023
Mesenchyme,发送,9,WNT6_FZD2_LRP5,Mesenchyme,WNT6,FZD2,0.243,0.004
Mesenchyme,发送,10,WNT6_FZD3_LRP5,Mesenchyme,WNT6,FZD3,0.243,0.004
Mesenchyme,接收,1,PPIA_BSG,Mesenchyme,BSG,PPIA,1.163,0.0
Mesenchyme,接收,2,DLK1_NOTCH2,Mesenchyme,NOTCH2,DLK1,1.15,0.0
Mesenchyme,接收,3,DLK1_NOTCH1,Mesenchyme,NOTCH1,DLK1,1.092,0.0
Mesenchyme,接收,4,DLK1_NOTCH3,Mesenchyme,NOTCH3,DLK1,1.068,0.0
Mesenchyme,接收,5,PDGFA_PDGFRA,Mesenchyme,PDGFRA,PDGFA,0.442,0.027
Mesenchyme,接收,6,WNT6_SFRP1,Mesenchyme,SFRP1,WNT6,0.325,0.0
Mesenchyme,接收,7,WNT6_SFRP2,Mesenchyme,SFRP2,WNT6,0.284,0.029
Mesenchyme,接收,8,IGFBP3_TMEM219,Mesenchyme,TMEM219,IGFBP3,0.284,0.023
Mesenchyme,接收,9,WNT6_FZD2_LRP5,Mesenchyme,FZD2,WNT6,0.243,0.004
Mesenchyme,接收,10,WNT6_FZD3_LRP5,Mesenchyme,FZD3,WNT6,0.243,0.004
Mesenchyme_1_94_Target,发送,1,DLK1_NOTCH2,Mesenchyme,DLK1,NOTCH2,1.25,0.007
Mesenchyme_1_94_Target,发送,2,CDH5_CDH5,Mesenchyme,CDH5,CDH5,0.545,0.03
Mesenchyme_1_94_Target,发送,3,TF_TFRC,Mesenchyme,TF,TFRC,0.468,0.025
Mesenchyme_1_94_Target,发送,4,Glutamate_byGLS_and_SLC1A3_GRIK3,Mesenchyme,Glutamate,byGLS,0.326,0.014
Mesenchyme_1_94_Target,接收,1,DLK1_NOTCH2,Mesenchyme,NOTCH2,DLK1,1.266,0.021
Mesenchyme_1_94_Target,接收,2,DLK1_NOTCH1,Mesenchyme,NOTCH1,DLK1,1.208,0.036
Mesenchyme_1_94_Target,接收,3,DLK1_NOTCH3,Mesenchyme,NOTCH3,DLK1,1.184,0.011
Mesenchyme_1_94_Target,接收,4,CDH5_CDH5,Mesenchyme,CDH5,CDH5,0.545,0.03
Mesenchyme_1_94_Target,接收,5,SEMA3C_NRP2,Mesenchyme,NRP2,SEMA3C,0.459,0.0
Mesenchyme_1_94_Target,接收,6,WNT7B_SFRP1,Mesenchyme,SFRP1,WNT7B,0.376,0.004
Mesenchyme_1_94_Target,接收,7,WNT7B_SFRP2,Mesenchyme,SFRP2,WNT7B,0.334,0.017
Mesenchyme_1_94_Target,接收,8,WNT7B_FZD3_LRP5,Mesenchyme,FZD3,WNT7B,0.294,0.008
Mesenchyme_1_94_Target,接收,9,WNT7B_FZD2_LRP5,Mesenchyme,FZD2,WNT7B,0.294,0.008
