邻居细胞,方向,排名,通道,目标细胞,目标细胞基因,邻居细胞基因,强度,显著性
Brain,发送,1,IGF2_IGF1R,Neural crest,IGF2,IGF1R,1.432,0.0
Brain,发送,2,IGF2_IGF2R,Neural crest,IGF2,IGF2R,1.359,0.0
Brain,发送,3,MDK_PTPRZ1,Neural crest,MDK,PTPRZ1,1.183,0.0
Brain,发送,4,COL3A1_ADGRG1,Neural crest,COL3A1,ADGRG1,1.18,0.0
Brain,发送,5,COL3A1_integrin_a1b1_complex,Neural crest,COL3A1,integrin,1.007,0.0
Brain,发送,6,COL3A1_integrin_a11b1_complex,Neural crest,COL3A1,integrin,0.992,0.0
Brain,发送,7,COL4A1_integrin_a1b1_complex,Neural crest,COL4A1,integrin,0.817,0.0
Brain,发送,8,COL4A1_integrin_a11b1_complex,Neural crest,COL4A1,integrin,0.802,0.0
Brain,发送,9,DLK1_NOTCH1,Neural crest,DLK1,NOTCH1,0.8,0.044
Brain,发送,10,FLRT2_ADGRL3,Neural crest,FLRT2,ADGRL3,0.772,0.0
Brain,接收,1,PPIA_BSG,Neural crest,BSG,PPIA,1.159,0.0
Brain,接收,2,DLK1_NOTCH2,Neural crest,NOTCH2,DLK1,0.785,0.017
Brain,接收,3,CDH2_CDH2,Neural crest,CDH2,CDH2,0.675,0.0
Brain,接收,4,EFNA5_EPHA7,Neural crest,EPHA7,EFNA5,0.64,0.0
Brain,接收,5,EFNA4_EPHA7,Neural crest,EPHA7,EFNA4,0.53,0.0
Brain,接收,6,EFNA2_EPHA7,Neural crest,EPHA7,EFNA2,0.528,0.0
Brain,接收,7,PTN_PTPRZ1,Neural crest,PTPRZ1,PTN,0.488,0.004
Brain,接收,8,JAM3_JAM3,Neural crest,JAM3,JAM3,0.488,0.0
Brain,接收,9,TENM3_ADGRL3,Neural crest,ADGRL3,TENM3,0.474,0.006
Brain,接收,10,WNT7B_SFRP1,Neural crest,SFRP1,WNT7B,0.471,0.0
Branchial arch,发送,1,IGF2_IGF1R,Neural crest,IGF2,IGF1R,1.78,0.0
Branchial arch,发送,2,IGF2_IGF2R,Neural crest,IGF2,IGF2R,1.564,0.0
Branchial arch,发送,3,FTL_SCARA5,Neural crest,FTL,SCARA5,1.197,0.049
Branchial arch,发送,4,LRFN4_PTPRF,Neural crest,LRFN4,PTPRF,1.043,0.001
Branchial arch,发送,5,COL3A1_integrin_a11b1_complex,Neural crest,COL3A1,integrin,1.042,0.002
Branchial arch,发送,6,DLK1_NOTCH3,Neural crest,DLK1,NOTCH3,0.953,0.0
Branchial arch,发送,7,COL4A1_integrin_a11b1_complex,Neural crest,COL4A1,integrin,0.852,0.006
Branchial arch,发送,8,FN1_integrin_aVb1_complex,Neural crest,FN1,integrin,0.828,0.033
Branchial arch,发送,9,FN1_integrin_aVb5_complex,Neural crest,FN1,integrin,0.828,0.004
Branchial arch,发送,10,FLRT2_ADGRL3,Neural crest,FLRT2,ADGRL3,0.805,0.003
Branchial arch,接收,1,IGF2_IGF2R,Neural crest,IGF2R,IGF2,1.748,0.0
Branchial arch,接收,2,IGF2_IGF1R,Neural crest,IGF1R,IGF2,1.707,0.0
Branchial arch,接收,3,DLK1_NOTCH2,Neural crest,NOTCH2,DLK1,1.343,0.0
Branchial arch,接收,4,DLK1_NOTCH1,Neural crest,NOTCH1,DLK1,1.32,0.0
Branchial arch,接收,5,DLK1_NOTCH3,Neural crest,NOTCH3,DLK1,1.224,0.0
Branchial arch,接收,6,COL2A1_integrin_a1b1_complex,Neural crest,integrin,COL2A1,1.092,0.0
Branchial arch,接收,7,COL2A1_integrin_a11b1_complex,Neural crest,integrin,COL2A1,1.071,0.0
Branchial arch,接收,8,COL18A1_integrin_a1b1_complex,Neural crest,integrin,COL18A1,1.054,0.0
Branchial arch,接收,9,COL18A1_integrin_a11b1_complex,Neural crest,integrin,COL18A1,1.033,0.0
Branchial arch,接收,10,TENM3_ADGRL2,Neural crest,ADGRL2,TENM3,0.974,0.003
Cavity,发送,1,IGF2_IGF2R,Neural crest,IGF2,IGF2R,1.284,0.021
Cavity,发送,2,IGF2_IGF1R,Neural crest,IGF2,IGF1R,1.269,0.045
Cavity,发送,3,COL3A1_ADGRG1,Neural crest,COL3A1,ADGRG1,1.06,0.0
