邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Neural crest,166,60.512000000000036,0.36453012048192796,1.491,0.1
Branchial arch,77,41.97599999999999,0.545142857142857,1.748,0.147
Notochord,83,39.264,0.47306024096385546,1.384,0.099
Mesenchyme,82,36.037,0.43947560975609756,1.508,0.131
Sclerotome,81,34.667,0.4279876543209877,1.106,0.108
Brain,113,33.89,0.29991150442477876,1.159,0.106
Neural crest_1_31_Target,30,15.805999999999997,0.5268666666666666,1.085,0.158
Cavity,3,0.435,0.145,0.189,0.114
