邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Notochord,130,57.64499999999999,0.44342307692307686,1.132,0.131
Neural crest,85,34.79599999999999,0.40936470588235285,1.411,0.129
Brain,76,30.413999999999998,0.40018421052631575,1.162,0.134
Brain_1_53_Target,37,18.150000000000006,0.4905405405405407,0.997,0.109
Cavity,26,11.254000000000003,0.432846153846154,1.013,0.185
