邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Notochord,101,41.734000000000016,0.41320792079207935,1.223,0.112
Brain,76,30.413999999999998,0.40018421052631575,1.162,0.134
Neural crest,87,27.493000000000006,0.3160114942528736,1.174,0.126
Brain_1_53_Target,27,11.979000000000001,0.4436666666666667,0.959,0.108
Cavity,13,5.162999999999999,0.3971538461538461,1.181,0.128
