邻居细胞,发送通道数,接收通道数,总通道数,发送总强度,接收总强度,通讯总强度,发送平均强度,接收平均强度,总平均强度
Sclerotome,98,54,152,34.35,21.348999999999997,55.699,0.3505102040816327,0.3953518518518518,0.3664407894736842
Dermomyotome,29,53,82,12.414,23.25699999999999,35.67099999999999,0.4280689655172414,0.4388113207547168,0.4350121951219511
Brain,18,12,30,14.280000000000001,13.685,27.965000000000003,0.7933333333333334,1.1404166666666666,0.9321666666666668
Mesenchyme_1_108_Target,21,27,48,9.691,8.662999999999998,18.354,0.4614761904761905,0.3208518518518518,0.38237499999999996
AGM,33,9,42,14.844999999999999,2.4090000000000003,17.253999999999998,0.44984848484848483,0.2676666666666667,0.41080952380952374
Mesenchyme,17,17,34,6.677,6.677,13.354,0.3927647058823529,0.3927647058823529,0.3927647058823529
