邻居细胞,发送通道数,接收通道数,总通道数,发送总强度,接收总强度,通讯总强度,发送平均强度,接收平均强度,总平均强度
Connective tissue,221,221,442,77.91100000000002,77.91100000000002,155.82200000000003,0.35253846153846163,0.35253846153846163,0.35253846153846163
Connective tissue_1_113_Target,189,146,335,70.73600000000002,54.40399999999996,125.13999999999999,0.37426455026455036,0.3726301369863011,0.3735522388059701
AGM,153,75,228,59.26299999999996,28.539999999999996,87.80299999999995,0.3873398692810455,0.3805333333333333,0.38510087719298225
Dermomyotome,125,105,230,48.763,36.701,85.464,0.390104,0.34953333333333336,0.3715826086956522
Mesenchyme,81,124,205,40.78300000000001,36.34999999999999,77.133,0.503493827160494,0.2931451612903225,0.37625853658536584
Cavity,9,3,12,6.754,1.018,7.771999999999999,0.7504444444444444,0.3393333333333333,0.6476666666666666
