cell_type,cluster_id,cell_num,x,y,distance_to_target,compactness
Brain,single_cluster,424,99.0,228.8,3.3,17.14
Branchial arch,single_cluster,2,110.5,211.0,21.0,3.0
Cavity,single_cluster,138,111.0,232.0,9.1,15.77
Neural crest,single_cluster,312,105.4,221.3,9.5,11.59
Neural crest,target,38,102.0,230.2,0.0,0.0
Notochord,single_cluster,148,113.9,225.7,12.7,12.07
