邻居细胞,方向,排名,通道,目标细胞,目标细胞基因,邻居细胞基因,强度,显著性
AGM,发送,1,IGF2_IGF2R,Neural crest,IGF2,IGF2R,1.945,0.0
AGM,发送,2,IGF2_IGF1R,Neural crest,IGF2,IGF1R,1.723,0.0
AGM,发送,3,COL3A1_integrin_a1b1_complex,Neural crest,COL3A1,integrin,1.096,0.0
AGM,发送,4,COL3A1_integrin_a11b1_complex,Neural crest,COL3A1,integrin,1.081,0.0
AGM,发送,5,FLRT2_ADGRL1,Neural crest,FLRT2,ADGRL1,0.925,0.0
AGM,发送,6,FLRT2_ADGRL3,Neural crest,FLRT2,ADGRL3,0.891,0.0
AGM,发送,7,FN1_integrin_a8b1_complex,Neural crest,FN1,integrin,0.886,0.0
AGM,发送,8,COL4A1_integrin_a1b1_complex,Neural crest,COL4A1,integrin,0.872,0.0
AGM,发送,9,COL2A1_integrin_a1b1_complex,Neural crest,COL2A1,integrin,0.864,0.002
AGM,发送,10,COL4A1_integrin_a11b1_complex,Neural crest,COL4A1,integrin,0.856,0.0
AGM,接收,1,PPIA_BSG,Neural crest,BSG,PPIA,1.177,0.0
AGM,接收,2,FN1_integrin_aVb1_complex,Neural crest,integrin,FN1,0.986,0.005
AGM,接收,3,FN1_integrin_aVb5_complex,Neural crest,integrin,FN1,0.98,0.002
AGM,接收,4,FN1_integrin_a4b1_complex,Neural crest,integrin,FN1,0.9,0.003
AGM,接收,5,FN1_integrin_a11b1_complex,Neural crest,integrin,FN1,0.887,0.003
AGM,接收,6,FN1_integrin_a5b1_complex,Neural crest,integrin,FN1,0.827,0.005
AGM,接收,7,EFNA5_EPHA7,Neural crest,EPHA7,EFNA5,0.809,0.0
AGM,接收,8,PDGFC_PDGFRA,Neural crest,PDGFRA,PDGFC,0.776,0.0
AGM,接收,9,Cholesterol_byDHCR24_RORA,Neural crest,byDHCR24,Cholesterol,0.714,0.01
AGM,接收,10,EFNA4_EPHA7,Neural crest,EPHA7,EFNA4,0.655,0.0
Brain,发送,1,IGF2_IGF1R,Neural crest,IGF2,IGF1R,1.769,0.0
Brain,发送,2,COL3A1_ADGRG1,Neural crest,COL3A1,ADGRG1,1.365,0.0
Brain,发送,3,COL3A1_integrin_a1b1_complex,Neural crest,COL3A1,integrin,1.088,0.0
Brain,发送,4,2arachidonoylglycerol_byDAGLB_CNR1,Neural crest,2arachidonoylglycerol,byDAGLB,1.026,0.0
Brain,发送,5,DLK1_NOTCH1,Neural crest,DLK1,NOTCH1,0.991,0.0
Brain,发送,6,FLRT2_ADGRL3,Neural crest,FLRT2,ADGRL3,0.964,0.0
Brain,发送,7,FLRT2_ADGRL1,Neural crest,FLRT2,ADGRL1,0.909,0.0
Brain,发送,8,CADM1_CADM1,Neural crest,CADM1,CADM1,0.899,0.0
Brain,发送,9,COL4A1_integrin_a1b1_complex,Neural crest,COL4A1,integrin,0.864,0.0
Brain,发送,10,COL2A1_integrin_a1b1_complex,Neural crest,COL2A1,integrin,0.856,0.01
Brain,接收,1,FGF10_FGFR2,Neural crest,FGFR2,FGF10,1.177,0.003
Brain,接收,2,PPIA_BSG,Neural crest,BSG,PPIA,1.154,0.0
Brain,接收,3,CADM1_CADM1,Neural crest,CADM1,CADM1,0.899,0.0
Brain,接收,4,CADM1_NECTIN3,Neural crest,NECTIN3,CADM1,0.816,0.0
Brain,接收,5,EFNA5_EPHA7,Neural crest,EPHA7,EFNA5,0.775,0.006
Brain,接收,6,NCAM1_AGRN,Neural crest,AGRN,NCAM1,0.775,0.0
Brain,接收,7,NCAM1_FGFR1,Neural crest,FGFR1,NCAM1,0.712,0.0
Brain,接收,8,Cholesterol_byDHCR24_RORA,Neural crest,byDHCR24,Cholesterol,0.708,0.033
Brain,接收,9,CDH2_CDH2,Neural crest,CDH2,CDH2,0.7,0.0
Brain,接收,10,LRRC4B_PTPRF,Neural crest,PTPRF,LRRC4B,0.691,0.041
Branchial arch,发送,1,IGF2_IGF2R,Neural crest,IGF2,IGF2R,2.025,0.0
Branchial arch,发送,2,IGF2_IGF1R,Neural crest,IGF2,IGF1R,1.856,0.0
Branchial arch,发送,3,COL3A1_ADGRG1,Neural crest,COL3A1,ADGRG1,1.142,0.0
Branchial arch,发送,4,COL3A1_integrin_a1b1_complex,Neural crest,COL3A1,integrin,1.115,0.0
Branchial arch,发送,5,COL3A1_integrin_a11b1_complex,Neural crest,COL3A1,integrin,1.103,0.0
Branchial arch,发送,6,FLRT2_ADGRL1,Neural crest,FLRT2,ADGRL1,0.993,0.0
Branchial arch,发送,7,LRFN4_PTPRF,Neural crest,LRFN4,PTPRF,0.943,0.0
Branchial arch,发送,8,LRRC4C_PTPRF,Neural crest,LRRC4C,PTPRF,0.937,0.0
Branchial arch,发送,9,FLRT2_ADGRL3,Neural crest,FLRT2,ADGRL3,0.909,0.0
Branchial arch,发送,10,COL4A1_integrin_a1b1_complex,Neural crest,COL4A1,integrin,0.891,0.0
Branchial arch,接收,1,IGF2_IGF2R,Neural crest,IGF2R,IGF2,1.976,0.0
Branchial arch,接收,2,IGF2_IGF1R,Neural crest,IGF1R,IGF2,1.88,0.0
Branchial arch,接收,3,PPIA_BSG,Neural crest,BSG,PPIA,1.156,0.0
Branchial arch,接收,4,FN1_integrin_aVb1_complex,Neural crest,integrin,FN1,1.053,0.0
Branchial arch,接收,5,FN1_integrin_aVb5_complex,Neural crest,integrin,FN1,1.047,0.0
Branchial arch,接收,6,COL18A1_integrin_a1b1_complex,Neural crest,integrin,COL18A1,0.994,0.0
Branchial arch,接收,7,FN1_integrin_a4b1_complex,Neural crest,integrin,FN1,0.967,0.0
Branchial arch,接收,8,COL18A1_integrin_a11b1_complex,Neural crest,integrin,COL18A1,0.965,0.0
Branchial arch,接收,9,FN1_integrin_a11b1_complex,Neural crest,integrin,FN1,0.954,0.0
Branchial arch,接收,10,DLK1_NOTCH2,Neural crest,NOTCH2,DLK1,0.909,0.001
Cavity,发送,1,COL3A1_integrin_a1b1_complex,Neural crest,COL3A1,integrin,1.132,0.0
Cavity,发送,2,COL3A1_ADGRG1,Neural crest,COL3A1,ADGRG1,1.105,0.0
Cavity,发送,3,COL4A1_integrin_a1b1_complex,Neural crest,COL4A1,integrin,0.908,0.0
Cavity,发送,4,COL2A1_integrin_a1b1_complex,Neural crest,COL2A1,integrin,0.9,0.005
Cavity,发送,5,COL18A1_integrin_a1b1_complex,Neural crest,COL18A1,integrin,0.892,0.011
Cavity,发送,6,FLRT2_ADGRL1,Neural crest,FLRT2,ADGRL1,0.827,0.0
Cavity,发送,7,COL1A2_integrin_a1b1_complex,Neural crest,COL1A2,integrin,0.724,0.0
Cavity,发送,8,APP_TNFRSF21,Neural crest,APP,TNFRSF21,0.631,0.024
Cavity,发送,9,COL1A1_integrin_a1b1_complex,Neural crest,COL1A1,integrin,0.564,0.001
Cavity,发送,10,COL4A2_integrin_a1b1_complex,Neural crest,COL4A2,integrin,0.549,0.0
Cavity,接收,1,EFNA1_EPHA7,Neural crest,EPHA7,EFNA1,0.564,0.005
Cavity,接收,2,EFNA4_EPHA7,Neural crest,EPHA7,EFNA4,0.542,0.026
Cavity,接收,3,TNC_integrin_a9b1_complex,Neural crest,integrin,TNC,0.455,0.012
