邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Brain,119,47.721,0.401016806722689,1.372,0.114
Neural crest,92,36.092,0.3923043478260869,1.084,0.097
Brain_1_1_Target,14,5.109,0.36492857142857144,1.48,0.132
Cavity,4,2.3979999999999997,0.5994999999999999,0.938,0.279
