邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Brain,119,47.721,0.401016806722689,1.372,0.114
Neural crest,105,35.53200000000002,0.33840000000000015,1.183,0.106
Brain_1_1_Target,25,15.248999999999999,0.60996,1.446,0.155
Cavity,5,2.136,0.4272,0.592,0.384
