邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Neural crest,157,71.19500000000002,0.453471337579618,1.65,0.115
Brain,101,38.26100000000001,0.37882178217821794,1.082,0.117
Mesenchyme,81,37.28399999999999,0.4602962962962962,1.487,0.128
Sclerotome,57,31.49900000000001,0.5526140350877194,1.299,0.152
Brain_1_3_Target,51,23.523000000000007,0.4612352941176472,1.224,0.136
Cavity,4,1.927,0.48175,0.641,0.3
