邻居细胞,方向,排名,通道,目标细胞,目标细胞基因,邻居细胞基因,强度,显著性
Brain,发送,1,WNT5A_SFRP1,Cavity,WNT5A,SFRP1,0.611,0.042
Brain,发送,2,NTN1_DCC,Cavity,NTN1,DCC,0.588,0.0
Brain,发送,3,WNT5A_SFRP2,Cavity,WNT5A,SFRP2,0.522,0.0
Brain,发送,4,NTN1_UNC5C,Cavity,NTN1,UNC5C,0.498,0.0
Brain,发送,5,WNT5B_SFRP2,Cavity,WNT5B,SFRP2,0.462,0.006
Brain,发送,6,BMPR1B_BMPR2_BMPR1A,Cavity,BMPR1B,BMPR2,0.445,0.022
Brain,发送,7,SHH_PTCH_GAS1_transmembrane_receptor,Cavity,SHH,PTCH,0.44,0.001
Brain,发送,8,SHH_PTCH_CDON_transmembrane_receptor,Cavity,SHH,PTCH,0.44,0.0
Brain,发送,9,JAG1_NOTCH1,Cavity,JAG1,NOTCH1,0.423,0.031
Brain,发送,10,SLIT1_ROBO1,Cavity,SLIT1,ROBO1,0.379,0.0
Brain,接收,1,DAG1_NRXN3,Cavity,NRXN3,DAG1,0.476,0.0
Brain,接收,2,EFNB1_EPHB2,Cavity,EPHB2,EFNB1,0.459,0.002
Brain,接收,3,NLGN1_NRXN3,Cavity,NRXN3,NLGN1,0.294,0.0
Brain,接收,4,CLSTN1_NRXN3,Cavity,NRXN3,CLSTN1,0.284,0.0
Brain,接收,5,NLGN2_NRXN3,Cavity,NRXN3,NLGN2,0.148,0.0
Cavity_1_34_Target,发送,1,NTN1_DSCAM,Cavity,NTN1,DSCAM,0.413,0.0
Cavity_1_34_Target,发送,2,WNT5A_FZD3_LRP6,Cavity,WNT5A,FZD3,0.392,0.048
Cavity_1_34_Target,发送,3,WNT5A_FZD7_LRP6,Cavity,WNT5A,FZD7,0.392,0.01
Cavity_1_34_Target,发送,4,VEGFB_FLT1,Cavity,VEGFB,FLT1,0.338,0.035
Cavity_1_34_Target,发送,5,WNT5B_FZD7_LRP6,Cavity,WNT5B,FZD7,0.333,0.034
Cavity_1_34_Target,发送,6,VEGFA_FLT1,Cavity,VEGFA,FLT1,0.323,0.025
Cavity_1_34_Target,发送,7,CXCL12_CXCR4,Cavity,CXCL12,CXCR4,0.317,0.027
Cavity_1_34_Target,发送,8,NRXN3_ADGRL1,Cavity,NRXN3,ADGRL1,0.286,0.036
Cavity_1_34_Target,接收,1,VTN_integrin_aVb1_complex,Cavity,integrin,VTN,0.459,0.034
Cavity_1_34_Target,接收,2,TENM2_ADGRL1,Cavity,ADGRL1,TENM2,0.429,0.03
Neural crest,发送,1,CD44_TYROBP,Cavity,CD44,TYROBP,0.867,0.0
Neural crest,发送,2,IGF2_IGF2R,Cavity,IGF2,IGF2R,0.824,0.008
Neural crest,发送,3,SLIT2_ROBO1,Cavity,SLIT2,ROBO1,0.555,0.006
Neural crest,发送,4,SLIT1_ROBO1,Cavity,SLIT1,ROBO1,0.448,0.0
Neural crest,发送,5,SHH_PTCH_CDON_transmembrane_receptor,Cavity,SHH,PTCH,0.41,0.039
Neural crest,发送,6,VTN_integrin_aVb1_complex,Cavity,VTN,integrin,0.408,0.0
Neural crest,发送,7,NTN1_UNC5B,Cavity,NTN1,UNC5B,0.365,0.0
Neural crest,发送,8,JAG1_NOTCH2,Cavity,JAG1,NOTCH2,0.36,0.025
Neural crest,发送,9,WNT5A_ROR2,Cavity,WNT5A,ROR2,0.342,0.0
Neural crest,发送,10,VEGFA_KDR,Cavity,VEGFA,KDR,0.324,0.01
Neural crest,接收,1,IGF2_IGF1R,Cavity,IGF1R,IGF2,0.949,0.002
Neural crest,接收,2,COL3A1_ADGRG1,Cavity,ADGRG1,COL3A1,0.947,0.0
Neural crest,接收,3,IGF2_IGF2R,Cavity,IGF2R,IGF2,0.884,0.001
Neural crest,接收,4,DLK1_NOTCH3,Cavity,NOTCH3,DLK1,0.594,0.024
Neural crest,接收,5,APP_FPR2,Cavity,FPR2,APP,0.58,0.01
Neural crest,接收,6,EFNA5_EPHB2,Cavity,EPHB2,EFNA5,0.557,0.004
Neural crest,接收,7,DAG1_NRXN3,Cavity,NRXN3,DAG1,0.538,0.001
Neural crest,接收,8,APP_TNFRSF21,Cavity,TNFRSF21,APP,0.478,0.024
Neural crest,接收,9,NLGN1_NRXN3,Cavity,NRXN3,NLGN1,0.375,0.0
Neural crest,接收,10,FLRT2_ADGRL3,Cavity,ADGRL3,FLRT2,0.374,0.005
Notochord,发送,1,WNT5A_SFRP1,Cavity,WNT5A,SFRP1,0.92,0.0
Notochord,发送,2,IGF2_IGF1R,Cavity,IGF2,IGF1R,0.909,0.008
Notochord,发送,3,WNT5B_SFRP1,Cavity,WNT5B,SFRP1,0.86,0.0
Notochord,发送,4,IGF2_IGF2R,Cavity,IGF2,IGF2R,0.809,0.019
Notochord,发送,5,DLK1_NOTCH1,Cavity,DLK1,NOTCH1,0.767,0.005
Notochord,发送,6,COL3A1_ADGRG1,Cavity,COL3A1,ADGRG1,0.764,0.0
Notochord,发送,7,TENM3_ADGRL2,Cavity,TENM3,ADGRL2,0.732,0.019
Notochord,发送,8,TENM4_ADGRL2,Cavity,TENM4,ADGRL2,0.662,0.002
Notochord,发送,9,JAM3_JAM3,Cavity,JAM3,JAM3,0.626,0.04
Notochord,发送,10,DLK1_NOTCH2,Cavity,DLK1,NOTCH2,0.623,0.011
Notochord,接收,1,NTN1_UNC5C,Cavity,UNC5C,NTN1,0.847,0.0
Notochord,接收,2,NTN1_DCC,Cavity,DCC,NTN1,0.824,0.0
Notochord,接收,3,SLIT2_ROBO1,Cavity,ROBO1,SLIT2,0.757,0.0
Notochord,接收,4,FN1_integrin_aVb1_complex,Cavity,integrin,FN1,0.753,0.027
Notochord,接收,5,FN1_integrin_aVb5_complex,Cavity,integrin,FN1,0.74,0.01
Notochord,接收,6,SLIT2_ROBO2,Cavity,ROBO2,SLIT2,0.721,0.0
Notochord,接收,7,EFNB3_EPHB2,Cavity,EPHB2,EFNB3,0.632,0.003
Notochord,接收,8,JAM3_JAM3,Cavity,JAM3,JAM3,0.626,0.04
Notochord,接收,9,SHH_PTCH_GAS1_transmembrane_receptor,Cavity,PTCH,SHH,0.566,0.0
Notochord,接收,10,TENM3_ADGRL3,Cavity,ADGRL3,TENM3,0.541,0.042
