cell_type,cluster_id,cell_num,x,y,distance_to_target,compactness
Brain,single_cluster,594,113.7,217.6,11.7,29.96
Cavity,target,10,124.0,223.0,0.0,0.0
Neural crest,single_cluster,66,92.8,212.1,33.1,15.75
Notochord,single_cluster,59,117.7,220.8,6.7,6.57
