邻居细胞,发送通道数,接收通道数,总通道数,发送总强度,接收总强度,通讯总强度,发送平均强度,接收平均强度,总平均强度
Notochord,33,37,70,17.96,16.749,34.709,0.5442424242424243,0.4526756756756756,0.4958428571428572
Neural crest,24,20,44,8.616999999999999,8.462,17.079,0.35904166666666665,0.4231,0.3881590909090909
Brain,15,5,20,6.3229999999999995,1.661,7.984,0.4215333333333333,0.3322,0.3992
Cavity_1_34_Target,8,2,10,2.794,0.888,3.682,0.34925,0.444,0.36819999999999997
