邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Heart,123,54.03499999999997,0.43930894308943064,2.498,0.144
Connective tissue,158,52.54299999999999,0.33255063291139236,1.705,0.103
AGM,154,49.97499999999999,0.3245129870129869,1.699,0.101
Liver,118,45.30100000000004,0.3839067796610173,2.01,0.105
Connective tissue_1_31_Target,106,45.128,0.4257358490566038,2.089,0.123
Dermomyotome,96,35.158,0.36622916666666666,1.449,0.144
Mesenchyme,77,30.857999999999997,0.4007532467532467,1.445,0.13
Cavity,12,6.803,0.5669166666666666,1.337,0.242
