邻居细胞,发送通道数,接收通道数,总通道数,发送总强度,接收总强度,通讯总强度,发送平均强度,接收平均强度,总平均强度
Heart,68,160,228,34.38700000000001,69.48500000000001,103.87200000000001,0.5056911764705884,0.43428125000000006,0.45557894736842114
Notochord,82,93,175,42.162000000000006,37.91600000000002,80.07800000000003,0.5141707317073172,0.40769892473118297,0.4575885714285716
Branchial arch,84,86,170,34.403999999999996,37.30799999999999,71.71199999999999,0.40957142857142853,0.433813953488372,0.421835294117647
Brain,64,40,104,28.037000000000003,11.185000000000002,39.22200000000001,0.43807812500000004,0.27962500000000007,0.37713461538461546
Neural crest,46,46,92,19.325,19.325,38.65,0.4201086956521739,0.4201086956521739,0.4201086956521739
Neural crest_1_10_Target,14,78,92,7.992,29.948,37.94,0.5708571428571428,0.38394871794871793,0.41239130434782606
Sclerotome,15,37,52,9.467999999999998,28.179000000000006,37.647000000000006,0.6311999999999999,0.7615945945945948,0.7239807692307694
AGM,18,18,36,9.315999999999999,9.756999999999998,19.072999999999997,0.5175555555555555,0.5420555555555554,0.5298055555555554
Cavity,6,5,11,2.17,1.0150000000000001,3.185,0.36166666666666664,0.203,0.28954545454545455
