邻居细胞,发送通道数,接收通道数,总通道数,发送总强度,接收总强度,通讯总强度,发送平均强度,接收平均强度,总平均强度
Heart,21,33,54,8.534,14.836000000000002,23.370000000000005,0.4063809523809524,0.44957575757575763,0.4327777777777779
Liver,4,19,23,2.423,12.891,15.314,0.60575,0.6784736842105263,0.6658260869565218
Connective tissue,8,28,36,2.902,10.443999999999999,13.346,0.36275,0.37299999999999994,0.37072222222222223
Mesenchyme,13,11,24,6.670000000000001,4.311000000000001,10.981000000000002,0.5130769230769231,0.391909090909091,0.45754166666666674
AGM,4,12,16,1.9810000000000003,4.989,6.970000000000001,0.4952500000000001,0.41575,0.43562500000000004
Cavity,1,1,2,0.171,0.171,0.342,0.171,0.171,0.171
Cavity_1_77_Target,0,1,1,0.0,0.279,0.279,0.0,0.279,0.279
