邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Heart,33,14.836000000000002,0.44957575757575763,1.825,0.139
Liver,19,12.891,0.6784736842105263,1.702,0.127
Connective tissue,28,10.443999999999999,0.37299999999999994,1.318,0.099
AGM,12,4.989,0.41575,1.067,0.146
Mesenchyme,11,4.311000000000001,0.391909090909091,1.348,0.197
Cavity_1_77_Target,1,0.279,0.279,0.279,0.279
Cavity,1,0.171,0.171,0.171,0.171
