邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Heart,21,8.534,0.4063809523809524,0.802,0.122
Mesenchyme,13,6.670000000000001,0.5130769230769231,0.74,0.288
Connective tissue,8,2.902,0.36275,0.526,0.121
Liver,4,2.423,0.60575,1.289,0.201
AGM,4,1.9810000000000003,0.4952500000000001,0.539,0.423
Cavity,1,0.171,0.171,0.171,0.171
Cavity_1_77_Target,0,0.0,0.0,0.0,0.0
