邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Heart,196,78.51299999999995,0.40057653061224463,2.031,0.091
Notochord,77,45.35500000000001,0.5890259740259741,1.533,0.246
Branchial arch,88,41.731000000000016,0.47421590909090927,1.784,0.111
Sclerotome,46,34.205999999999996,0.7436086956521738,1.703,0.441
Neural crest_1_11_Target,73,31.889999999999993,0.43684931506849306,1.245,0.102
Neural crest,73,28.660000000000007,0.3926027397260275,1.208,0.118
Brain,77,26.008999999999993,0.3377792207792207,1.144,0.103
Cavity,0,0.0,0.0,0.0,0.0
