邻居细胞,发送通道数,接收通道数,总通道数,发送总强度,接收总强度,通讯总强度,发送平均强度,接收平均强度,总平均强度
Heart,31,19,50,15.568999999999999,12.076999999999998,27.645999999999997,0.5022258064516129,0.6356315789473683,0.55292
Connective tissue,8,17,25,3.3839999999999995,11.917,15.300999999999998,0.42299999999999993,0.701,0.6120399999999999
Sclerotome,23,7,30,8.589999999999998,3.8040000000000003,12.393999999999998,0.37347826086956515,0.5434285714285715,0.4131333333333333
Dermomyotome,12,7,19,2.7700000000000005,4.796,7.566000000000001,0.23083333333333336,0.6851428571428572,0.3982105263157895
Liver,11,4,15,5.46,1.826,7.286,0.49636363636363634,0.4565,0.4857333333333333
Mesenchyme,1,5,6,0.331,3.7590000000000003,4.090000000000001,0.331,0.7518,0.6816666666666668
AGM,9,1,10,2.084,0.511,2.595,0.23155555555555557,0.511,0.2595
Cavity_1_88_Target,4,0,4,1.8230000000000004,0.0,1.8230000000000004,0.4557500000000001,0.0,0.4557500000000001
