cell_type,cluster_id,cell_num,x,y,distance_to_target,compactness
AGM,single_cluster,164,109.1,158.7,11.6,10.33
Cavity,target,11,118.3,151.5,0.0,0.0
Connective tissue,single_cluster,162,95.5,159.3,24.0,11.0
Dermomyotome,single_cluster,229,115.3,154.0,3.8,18.19
Heart,single_cluster,66,109.0,178.1,28.1,4.61
Liver,single_cluster,2,116.5,157.0,5.7,1.0
Mesenchyme,single_cluster,155,126.6,151.1,8.4,15.86
Sclerotome,single_cluster,16,133.9,159.1,17.4,3.96
