邻居细胞,方向,排名,通道,目标细胞,目标细胞基因,邻居细胞基因,强度,显著性
AGM,发送,1,IGF2_IGF2R,Neural crest,IGF2,IGF2R,1.905,0.032
AGM,发送,2,COL3A1_integrin_a1b1_complex,Neural crest,COL3A1,integrin,1.125,0.038
AGM,发送,3,AGRN_PTPRS,Neural crest,AGRN,PTPRS,1.086,0.049
AGM,发送,4,SEMA3A_NRP1,Neural crest,SEMA3A,NRP1,1.007,0.006
AGM,发送,5,VEGFB_NRP1,Neural crest,VEGFB,NRP1,0.988,0.008
AGM,发送,6,COL4A1_integrin_a1b1_complex,Neural crest,COL4A1,integrin,0.954,0.045
AGM,发送,7,VEGFA_NRP1,Neural crest,VEGFA,NRP1,0.933,0.015
AGM,发送,8,LRFN4_PTPRS,Neural crest,LRFN4,PTPRS,0.92,0.043
AGM,发送,9,FN1_integrin_aVb3_complex,Neural crest,FN1,integrin,0.822,0.014
AGM,发送,10,COL1A2_integrin_a1b1_complex,Neural crest,COL1A2,integrin,0.806,0.043
AGM,接收,1,TGFB2_TGFBR3,Neural crest,TGFBR3,TGFB2,0.729,0.038
AGM,接收,2,TGFB2_TGFbeta_receptor2,Neural crest,TGFbeta,TGFB2,0.698,0.042
AGM,接收,3,TGFB2_TGFbeta_receptor1,Neural crest,TGFbeta,TGFB2,0.698,0.042
AGM,接收,4,PDGFD_PDGFRB,Neural crest,PDGFRB,PDGFD,0.498,0.041
AGM,接收,5,EDN1_EDNRA,Neural crest,EDNRA,EDN1,0.479,0.017
AGM,接收,6,NGF_SORT1,Neural crest,SORT1,NGF,0.417,0.007
AGM,接收,7,integrin_aVb3_complex_ADGRA2,Neural crest,aVb3,integrin,0.41,0.002
AGM,接收,8,COL17A1_integrin_a11b1_complex,Neural crest,integrin,COL17A1,0.394,0.007
AGM,接收,9,EDN1_EDNRB,Neural crest,EDNRB,EDN1,0.378,0.029
AGM,接收,10,COL17A1_integrin_a1b1_complex,Neural crest,integrin,COL17A1,0.376,0.005
Brain,发送,1,IGF2_IGF1R,Neural crest,IGF2,IGF1R,1.483,0.0
Brain,发送,2,IGF2_IGF2R,Neural crest,IGF2,IGF2R,1.347,0.0
Brain,发送,3,MDK_PTPRZ1,Neural crest,MDK,PTPRZ1,1.101,0.03
Brain,发送,4,COL3A1_ADGRG1,Neural crest,COL3A1,ADGRG1,1.092,0.0
Brain,发送,5,DLK1_NOTCH1,Neural crest,DLK1,NOTCH1,1.033,0.0
Brain,发送,6,COL3A1_integrin_a1b1_complex,Neural crest,COL3A1,integrin,0.866,0.0
Brain,发送,7,COL3A1_integrin_a11b1_complex,Neural crest,COL3A1,integrin,0.865,0.0
Brain,发送,8,WNT5A_SFRP1,Neural crest,WNT5A,SFRP1,0.767,0.0
Brain,发送,9,WNT7B_SFRP1,Neural crest,WNT7B,SFRP1,0.752,0.0
Brain,发送,10,CADM1_CADM1,Neural crest,CADM1,CADM1,0.748,0.025
Brain,接收,1,PPIA_BSG,Neural crest,BSG,PPIA,1.188,0.0
Brain,接收,2,CADM1_CADM1,Neural crest,CADM1,CADM1,0.748,0.025
Brain,接收,3,CDH2_CDH2,Neural crest,CDH2,CDH2,0.647,0.002
Brain,接收,4,NTN1_UNC5C,Neural crest,UNC5C,NTN1,0.567,0.006
Brain,接收,5,EFNA5_EPHA7,Neural crest,EPHA7,EFNA5,0.553,0.0
Brain,接收,6,TENM3_ADGRL1,Neural crest,ADGRL1,TENM3,0.474,0.043
Brain,接收,7,NRXN1_DAG1,Neural crest,DAG1,NRXN1,0.47,0.016
Brain,接收,8,NCAM1_AGRN,Neural crest,AGRN,NCAM1,0.434,0.023
Brain,接收,9,EFNA5_EPHA3,Neural crest,EPHA3,EFNA5,0.398,0.009
Brain,接收,10,DLL1_NOTCH2,Neural crest,NOTCH2,DLL1,0.382,0.002
Branchial arch,发送,1,IGF2_IGF2R,Neural crest,IGF2,IGF2R,1.647,0.0
Branchial arch,发送,2,IGF2_IGF1R,Neural crest,IGF2,IGF1R,1.555,0.0
Branchial arch,发送,3,COL3A1_ADGRG1,Neural crest,COL3A1,ADGRG1,0.888,0.009
Branchial arch,发送,4,COL3A1_integrin_a11b1_complex,Neural crest,COL3A1,integrin,0.882,0.0
Branchial arch,发送,5,COL3A1_integrin_a1b1_complex,Neural crest,COL3A1,integrin,0.872,0.0
Branchial arch,发送,6,DLK1_NOTCH3,Neural crest,DLK1,NOTCH3,0.78,0.028
Branchial arch,发送,7,MPZL1_MPZL1,Neural crest,MPZL1,MPZL1,0.768,0.001
Branchial arch,发送,8,COL2A1_integrin_a11b1_complex,Neural crest,COL2A1,integrin,0.751,0.003
Branchial arch,发送,9,COL2A1_integrin_a1b1_complex,Neural crest,COL2A1,integrin,0.741,0.003
Branchial arch,发送,10,COL18A1_integrin_a11b1_complex,Neural crest,COL18A1,integrin,0.729,0.042
Branchial arch,接收,1,IGF2_IGF2R,Neural crest,IGF2R,IGF2,1.808,0.0
Branchial arch,接收,2,IGF2_IGF1R,Neural crest,IGF1R,IGF2,1.803,0.0
Branchial arch,接收,3,DLK1_NOTCH2,Neural crest,NOTCH2,DLK1,1.274,0.0
Branchial arch,接收,4,MDK_PTPRZ1,Neural crest,PTPRZ1,MDK,1.272,0.0
Branchial arch,接收,5,DLK1_NOTCH1,Neural crest,NOTCH1,DLK1,1.231,0.0
Branchial arch,接收,6,DLK1_NOTCH3,Neural crest,NOTCH3,DLK1,1.204,0.0
Branchial arch,接收,7,FN1_integrin_aVb1_complex,Neural crest,integrin,FN1,0.912,0.0
Branchial arch,接收,8,FN1_integrin_aVb5_complex,Neural crest,integrin,FN1,0.895,0.0
Branchial arch,接收,9,FN1_integrin_a3b1_complex,Neural crest,integrin,FN1,0.833,0.0
Branchial arch,接收,10,COL18A1_integrin_a11b1_complex,Neural crest,integrin,COL18A1,0.826,0.0
Cavity,发送,1,COL3A1_ADGRG1,Neural crest,COL3A1,ADGRG1,0.907,0.01
Cavity,发送,2,FLRT2_ADGRL1,Neural crest,FLRT2,ADGRL1,0.579,0.0
Cavity,发送,3,SEMA3C_NRP2,Neural crest,SEMA3C,NRP2,0.324,0.007
Cavity,发送,4,MMP2_integrin_aVb3_complex,Neural crest,MMP2,integrin,0.311,0.0
Cavity,发送,5,IGF1_integrin_aVb3_complex,Neural crest,IGF1,integrin,0.152,0.0
Cavity,发送,6,THBS1_integrin_aVb3_complex,Neural crest,THBS1,integrin,0.151,0.0
Cavity,发送,7,VWF_integrin_aVb3_complex,Neural crest,VWF,integrin,0.134,0.0
Cavity,接收,1,Cholesterol_byDHCR7_RORA,Neural crest,byDHCR7,Cholesterol,0.319,0.044
Cavity,接收,2,integrin_aVb3_complex_ADGRA2,Neural crest,aVb3,integrin,0.152,0.0
Cavity,接收,3,integrin_aVb3_complex_ADGRE5,Neural crest,aVb3,integrin,0.105,0.001
Neural crest,发送,1,IGF2_IGF2R,Neural crest,IGF2,IGF2R,1.492,0.0
Neural crest,发送,2,IGF2_IGF1R,Neural crest,IGF2,IGF1R,1.487,0.0
Neural crest,发送,3,COL3A1_ADGRG1,Neural crest,COL3A1,ADGRG1,0.913,0.0
Neural crest,发送,4,COL3A1_integrin_a11b1_complex,Neural crest,COL3A1,integrin,0.898,0.0
Neural crest,发送,5,COL3A1_integrin_a1b1_complex,Neural crest,COL3A1,integrin,0.881,0.0
Neural crest,发送,6,COL2A1_integrin_a11b1_complex,Neural crest,COL2A1,integrin,0.767,0.0
Neural crest,发送,7,COL2A1_integrin_a1b1_complex,Neural crest,COL2A1,integrin,0.75,0.0
Neural crest,发送,8,COL18A1_integrin_a11b1_complex,Neural crest,COL18A1,integrin,0.745,0.0
Neural crest,发送,9,MPZL1_MPZL1,Neural crest,MPZL1,MPZL1,0.73,0.047
Neural crest,发送,10,COL4A1_integrin_a11b1_complex,Neural crest,COL4A1,integrin,0.728,0.0
Neural crest,接收,1,IGF2_IGF2R,Neural crest,IGF2R,IGF2,1.492,0.0
Neural crest,接收,2,IGF2_IGF1R,Neural crest,IGF1R,IGF2,1.487,0.0
Neural crest,接收,3,COL3A1_ADGRG1,Neural crest,ADGRG1,COL3A1,0.913,0.0
Neural crest,接收,4,COL3A1_integrin_a11b1_complex,Neural crest,integrin,COL3A1,0.898,0.0
Neural crest,接收,5,COL3A1_integrin_a1b1_complex,Neural crest,integrin,COL3A1,0.881,0.0
Neural crest,接收,6,COL2A1_integrin_a11b1_complex,Neural crest,integrin,COL2A1,0.767,0.0
Neural crest,接收,7,COL2A1_integrin_a1b1_complex,Neural crest,integrin,COL2A1,0.75,0.0
Neural crest,接收,8,COL18A1_integrin_a11b1_complex,Neural crest,integrin,COL18A1,0.745,0.0
Neural crest,接收,9,MPZL1_MPZL1,Neural crest,MPZL1,MPZL1,0.73,0.047
Neural crest,接收,10,COL4A1_integrin_a11b1_complex,Neural crest,integrin,COL4A1,0.728,0.0
Neural crest_1_62_Target,发送,1,IGF2_IGF1R,Neural crest,IGF2,IGF1R,1.46,0.0
Neural crest_1_62_Target,发送,2,IGF2_IGF2R,Neural crest,IGF2,IGF2R,1.35,0.008
Neural crest_1_62_Target,发送,3,COL3A1_ADGRG1,Neural crest,COL3A1,ADGRG1,0.981,0.0
Neural crest_1_62_Target,发送,4,COL3A1_integrin_a11b1_complex,Neural crest,COL3A1,integrin,0.872,0.0
