邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Notochord,118,54.077999999999996,0.4582881355932203,1.6,0.123
Branchial arch,96,39.40000000000001,0.4104166666666668,1.647,0.127
Brain,64,32.918,0.51434375,1.483,0.142
Neural crest,75,28.912999999999993,0.38550666666666655,1.492,0.116
AGM,24,18.005000000000003,0.7502083333333335,1.905,0.392
Neural crest_1_62_Target,27,13.632,0.5048888888888888,1.46,0.134
Sclerotome,15,9.463999999999999,0.6309333333333332,1.336,0.445
Cavity,7,2.558,0.3654285714285714,0.907,0.134
