邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Notochord,109,42.279,0.38788073394495415,0.956,0.099
Branchial arch,95,41.20799999999999,0.43376842105263147,1.808,0.1
Sclerotome,40,30.375,0.759375,1.705,0.434
Neural crest,75,28.912999999999993,0.38550666666666655,1.492,0.116
Brain,56,17.025,0.3040178571428571,1.188,0.109
Neural crest_1_62_Target,24,14.802,0.61675,1.433,0.177
AGM,11,5.441,0.4946363636363636,0.729,0.364
Cavity,3,0.576,0.19199999999999998,0.319,0.105
