邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Neural crest,120,47.22600000000001,0.3935500000000001,0.899,0.097
Brain,98,33.51699999999999,0.3420102040816325,1.178,0.106
Neural crest_1_9_Target,75,25.964000000000006,0.34618666666666675,0.923,0.122
Cavity,3,0.843,0.28099999999999997,0.385,0.227
