邻居细胞,发送通道数,接收通道数,总通道数,发送总强度,接收总强度,通讯总强度,发送平均强度,接收平均强度,总平均强度
Brain,170,170,340,61.11499999999998,61.11499999999998,122.22999999999996,0.3594999999999999,0.3594999999999999,0.3594999999999999
Brain_1_38_Target,92,74,166,35.94199999999999,36.734999999999985,72.67699999999998,0.3906739130434782,0.4964189189189187,0.43781325301204804
Notochord,41,50,91,20.746000000000006,20.934000000000005,41.68000000000001,0.5060000000000001,0.4186800000000001,0.4580219780219781
Cavity,15,41,56,5.415000000000001,16.75,22.165,0.36100000000000004,0.40853658536585363,0.3958035714285714
