邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Brain,170,61.11499999999998,0.3594999999999999,0.939,0.125
Brain_1_38_Target,74,36.734999999999985,0.4964189189189187,1.332,0.157
Notochord,50,20.934000000000005,0.4186800000000001,1.063,0.101
Cavity,41,16.75,0.40853658536585363,0.68,0.206
